200 CP,Archimagus Postumus‘s Skull,Spellcaster University,"This is the skull of the former headmaster of the world's first great spellcaster university. He'll be happy to lend you a hand... Well, you know, not literally! But he knows a lot about magic and running
an academy. In your next jumps, you'll obtain the skull of another legendary wizard who will also be happy to help you."
200 CP,Battle Gong,Skylanders Imaginators JumpChain,"A magical gong. In order to use this gong, it must first be placed at a location where enemies may appear. When rung, it will generate a few waves of enemies, sampled from the local environment. In
addition to this opportunity to train, the first time each day you successfully defeat these waves of
enemies, you will be rewarded with a decent amount of the local currency, a large amount of
Experience Orbs (which may be put towards any levelling system you possess), and a minor magical
item appropriate to the current world (in worlds that would not normally have magical items, this
does not appear)."
200 CP,Golden Quill,Harry Potter Movie Series Jump,You have a beautiful magical quill that never requires ink as the tip produces a limitless trail of gold to write with.
200 CP,Crystal Ball,Harry Potter Movie Series Jump,"This Crystal ball is perfectly attuned to you; through it you can look anywhere so long as you know where the location you're trying to look at is. Once looking upon a location you can move the perspective of the ball’s sight, viewing the surrounding areas and moving in any direction, you can zoom in and out of an area as needed and change the angle you are looking at things."
200 CP,My Trusty Laspistol,Ciaphas Cain: Hero of the Imperium Jumpchain.,While Cain is normally shown holding a bolt pistol he actually uses a laspistol most of the time. This is due to the lighter recoil and weight of the weapon. You receive an enhanced laspistol and chainsword. The laspistol has had its fire power increased to match that of an Inferno pistol. The chainsword similarly has been modified to be as strong as a power weapon. Should you lose these weapons or in the event they are destroyed they will reappear the next day.
200 CP,Vaulting Boots of Valtorr,Marvel Cinematic Universe - Volume 2,"Sometimes you get pushed off a building. Sometimes there’s a large canyon you need to cross. It happens to the best of us, and that’s why you need to be prepared. A pair of unassuming boots, they have been enchanted to nullify the adverse effects of high-distance landings so long as you land on your feet. They also increase the wearer’s natural jumping ability significantly and create magic circles which allow the wearer to briefly walk along the air itself! Truly a boon to any adventurer."
300 CP,Sweet Ride,Magic School Bus JumpChain,"It’s no Magic School Bus, but this slick car can still get you where you need to go. Not only does it not take gas, but when you are driving to get somewhere, time will seem to “skip” by, almost like there was some sort of wipe sequence, leading to you arriving at your destination."
300 CP,Laptop,Magic School Bus JumpChain,"A handy laptop with an internet connection, and a very robust search engine. Contains a lot of storage memory, and it will get a signal, even when you are in the age of the dinosaurs or soaring around past Mars."
300 CP,Magic Dust,The Faculty Jump,"A stockpile of Zeke’s scat. Mostly caffeine and some other household chemicals, it can cause the taker to tweak out while having diuretic effects which serve to dessicate them making it deadly to the resident aliens. You get a few dozen doses, replenished weekly, and this won’t just tweak you out when you take it. Because you’re buying it with CP the drugs will cause other possessing or body hijacking entities to have a rather bad reaction to the drug. It won’t necessarily kill them, but it will cause a violent and very noticeable reaction; with the more vulnerable parasites this might also still kill them, and it can drive out the weaker possessing spirits entirely. And it works on creatures which like the pod people from Bodysnatchers or the titular Thing from The Thing don’t actually inhabit the body but create a replacement for it. You are immune to the drug’s special effect if you are a body snatching parasite or a possessing spirit."
300 CP,Ring,Sorcerer's Apprentice JumpChain,"In a little box you have an animal statue of sorts – maybe a cricket, or a snake or something, but by giving it to someone, it will come to life and fasten to their finger or somewhere else as jewelry and become their focus. This makes them into a sorcerer, granting the various benefits like enhanced intelligence, although you may want to pick someone who was smart in the first place anyway. You can selectively hold off this function, so you can show it to someone without it automatically triggering."
300 CP,Holocron Crafting Station,Star Wars: The Old Republic JumpChain,"This crafting station allows you to impart any skill (or set of skills) you have into a holocron, which others may use to learn those skill(s). Requires 8 hours of meditation for each year's worth of training imparted. When used, the holocron increases the user's skills as though you were training them yourself. Both the creation process and the user's education include the effects of all teaching perks you possessed at the time of the holocron's creation when measuring the rate at which they occur. Your holocrons may include any subject(s) that can reasonably be described as being 'taught', even if it is not necessarily a 'skill' per se, such as philosophy. You may place any restriction you can name on who can access your holocrons, and those restrictions will be enforced by Jump Fiat. You may 'update' an already-created holocron to use your new current set of training perks, or modify the restrictions you've placed on it, by bringing it back to the crafting station and meditating with it for 1 hour (modified by teaching-speed perks)."
400 CP,Wit Beyond Measure,Ravenclaw 1.0,"What we have here is Rowena Ravenclaw’s lost diadem, no longer lost. Made from what appears to be silver and encrusted with precious gemstones, it is shaped like Ravenclaw House’s emblematic animal. If one were to put it upon their brow, they’d find both their wisdom and intelligence enhanced as a result of the enchantments laid upon this lovely piece of jewellery by none other than Rowena Ravenclaw herself, or so the story goes. Should you find yourself in a time period where the diadem would’ve been defiled by dark magic, you may instead opt to gain an identical copy of the diadem instead, free of the taint of dark magic. Alternatively, you may choose to gain the original artefact turned Horcrux at a  50% discount, though it does mean the soul fragment within and the no doubt terrible curses laid upon the diadem will have to be dealt with before being able to make use of the artefact’s original powers."
400 CP,Dwemer Lexicon,Elder Scrolls Skyrim SB Jump,"A complete record of the Deep Elves' knowledge and technology, ranging from their mechanical monsters to tonal tech. This ranges from things as simple as their standard architecture to their advanced automatons and things like the Aetherial items. Also for those already asking, the knowledge of how to in theory remake the Numidium is here, however you’ll notice it’s not going to give a step by step guide, and the requirements and skill necessary will be far beyond all but the greatest, and most legendary Tonal Architects. Make sure to use this with care; the Dwemer were among the most powerful races to live and the damage that could be done with their advancements is immense."
400 CP,Slytherin’s Spellbook,Slytherin [Version 1.1],"Originally stored in Salazar Slytherin’s secret scriptorium, it was later found by several Hogwarts students in the 19th century and has now miraculously made its way into your hands. Within, one can find the complete recounting of Salazar Slytherin’s life as well as all of his knowledge of the Dark Arts and magic in general. With this grimoire, even a witch or wizard of middling skill could become one of the greatest practitioners of the Dark Arts."
400 CP,Mystical Scroll,Mortal Kombat (1995),"A mystical scroll designed to teach your own skills to another. You can choose any skill of yours, such as martial arts or a mastery of sorcery, and once someone reads it, the skill will be taught instantly. You can change the skill too, but it takes a month."
400 CP,Let the feast begin,Harry Potter Movie Series Jump,You have a magical table large enough to hold 10 people. Three times per day by saying the magic words “Let the feast begin” you are able to fill the table with a full course meal for each person sitting at it. This food will be to the same quality as if you had personally spent up to an hour cooking each meal.
400 CP,Endless School Supplies,The Wider Wizarding World,"In a 1(w) x .75(d) x .5(h) metre chest you have an endless amount of school supplies of both the magical and mundane variety. Every time you open the chest the school supplies you want will appear. Examples would be but are not limited to things like printer paper, mini-fridges, computer printers, laptops, ramen noodles, microwave burritos, microwaves, staplers, tape, blank books, pens, paper, parchment, ink, mundane quills, Magic Auto-writing dictation quills, Magic spelling and grammar checking quills, Magic copy quills. Basically anything you could find for sale that would be considered to be typical mundane and/or magical school supplies and can fit within the 1(w) x .75(d) x .5(h) metre chest. You could open your own store with these and sell them to other students or teachers if you wanted."
600 CP,Knowledge of Infinity,Elder Scrolls Skyrim SB Jump,"Knowledge is power, or at least that’s how the saying goes, and the Daedric Prince Hermaeus Mora would happen to agree. Within your hands is a very strange and almost disgusting book known as the Oghma Infinium, bound with the skin of each of the Mer races, both extinct and not. This book stands as one of the greatest repositories of knowledge in the Elder Scrolls universe. Filled with everything from swordplay to ancient and forgotten spells not seen since ages past, this book represents an immense amount of power should you utilize the knowledge within. Of course, while that would be quite the bounty on its own, it seems your version has retained the inquisitive nature of its master; each setting you go to represents a font of knowledge never before seen in the halls of Apocrypha or the pages of the book. Like Mora himself, the book will gather information from each setting you go to as if Mora himself was gathering it, this isn’t instantaneous and don’t expect it to pull information that’s under incredible concealment or protected by entities of immense power with ease. At most, the book will take a full decade to gather an equivalent amount of information on each world as it does the Elder Scrolls."
600 CP,Salazar Slytherin’s Wand,Slytherin [Version 1.1],"Passed down through the ages from one descendant of Salazar Slytherin to another, this wand made from snakewood contains a fragment of the horn of a magical serpent, Salazar’s basilisk to be precise. A supremely powerful wand, with a particularly strong affinity for the Dark Arts. Such spells cast with this wand are both easier to cast and a lot stronger than normal. The wand has been taught by Salazar to ‘sleep’ when so instructed, and this secret has been handed down through the centuries to each member of Slytherin’s family who possessed it. And now both the wand and this secret have been passed down to you."
600 CP,Sword of Godric Gryffindor,Harry Potter Movie Series Jump,"A goblin-made magical sword owned by the famed wizard Godric Gryffindor, this sword can be used as a wand and because it is made from goblin's silver, it strengthens itself with what it touches meaning it never requires cleaning and is imbued with Basilisk venom. In Jump this can become an independent copy or it can replace the Sword of Godric Gryffindor, absorbing it and either appearing in its place or in your possession."
600 CP,The Shadowlight,Ciaphas Cain: Hero of the Imperium Jumpchain.,"The Shadowlight is a powerful xeno artifact created by a race known as the Ancients. It was originally meant to be a powerful weapon meant to be used against the C’tan, but was destroyed. Despite this the relic is still incredibly powerful because of a side effect that it causes. Prolonged contact with the artifact can awaken psyker abilities in any individual and can increase the power of a psyker. This acts as both a passive and active boost. Meaning that slowly over time you will become stronger and while you are holding it your abilities will be boosted immensely."
