100 CP,Fluency ,Justice League Dark,"Magical spells can be a real tongue twister, you know? Luckily for you, that’s not a problem.  Whether it’s speaking in ancient Latin, backwards English, or ţ͢h̛̕e̕ ̴̧͡ ̧ş̢̛́͞ ̧ ̛p ̛e ̴̧͡ è̀͜ c̛͟h̀̀͜ ̶̷̡ ǫ̢̨̧̢̛́͟͞͞ ̨̢̨͟͟͞f ̶̷̡̕ ţ̴͡ h ̶̷̡ǫ̢̨͟͞ ̶̷̡s҉ę̸̧̨̢̨̧̀͢͢͟͞ ̧̀̀͜ ̸̨̢̨̨̧̀͟͢͞o ͢ u ̀̀͜ t̛̕͟s ̨̢̨̕͟͞ ì̀͜ ̴̧͡ d ̀̀͜ ę̢̨͟͞ , you’ll never trip over your words or mispronounce a spell.  Rather handy to make sure you never summon a demon when you’re trying to wash the dishes. "
100 CP, Spider Web Badge: ,Kingdom Heart,"Not dropped by a spider, oddly enough. This gold and 
blue badge appeared after defeating a powerful witch heartless. It increases 
your magical power when worn"
100 CP,Doran's Ring,League of Legends,"This simple iron ring was created by a young artificer, and was imbued with a small measure of cunning. Wearing this ring will slowly regenerate magical energy, and when you strike a creature with your magic, you are able to steal a small amount of magical energy from them."
100 CP,Sling Ring ,Marvel Cinematic Universe - Volume 2,"For all the mysteries and wonders that make up the life of those who practice the Mystic Arts, there are inevitably things that they cannot do themselves. Things that require a focus... such as this small, two-finger ring that goes on the left hand. To those who are trained in the Arts, it can help create fiery portals to a place that is envisioned in their minds to engage in long-range travel or even travel to adjacent dimensions. Take a walk but remember to be careful."
100 CP,Cloak of Levitation,Marvel Zombies Jumpchain 1.0 ,"Doctor Strange’s cape. The wearer can do more than levitate when they’ve got it on. They can fly at speeds just under Mach 1. It’ll need a little bit of your own magic to propel itself, and you along with it, through the air. The cloak’s surprisingly durable, and can move under its own volition to trip up foes or scoop you out of the air when needed. The cloak is self-repairing. It will never snag on anything and looks spectacular on you."
100 CP,Trollan Amulet,Masters of the Universe,"This simple seeming amulet acts as a power focus for any magical, mutant, or psionic abilities possessed by the wearer. It grants no power, but ensures that they are able to correctly harness and control their energies even when in places with differing natural laws."
100 CP,Feanorian Lamp,Silmarillion,"A lamp created by the Noldor, it is a crystal hung in a fine chain net that forever shines with a blue radiance. Neither wind nor water can quench it and when unhooded it provided a clear blue light. It will never go out. You also have the instructions for making more though it will require crystals that you can infuse with magic as raw materials."
100 CP,Well of Magicka ,The Elder Scrolls,"All practitioners of the arcane know that magicka leaks into Nirn through the Sun and Stars, holes into Aetherius itself. Your pool of magicka is heavily bolstered, rivaling that of the greatest mages in history, as is the potency of any spells you cast. You could be throwing fireballs all day without effort, and you may pour more magicka into a spell to overcharge it to such a degree that the simple Flames spell could rout armies with great effort."
100 CP,In Demand,Warhammer Fantasy: Dark Elves Jumpchain,"If there’s one thing you can always count on with magic, it’s that those without the ability really, really want those with the ability on their side. Certainly, you will never hear tell of a poor  Sorceress. As such, you will find it simplicity itself to find a post where your magical abilities will be valued, deeply."
1000 CP,Greatest Magician of the Age ,DC Occult,"​A normal mortal mage is constrained by the limits of their mortal body and soul.  The only way to increase their power past a certain point is to become something more or to wield powerful artifacts.  For you, however, this is not the case.  Not only do you start with much greater power than most, but there is no true ceiling to your growth.  You will, for a time, grow in power at a meteoric rate, and then slow.  But you will never reach a point where your magic cannot grow further. Just remember. . .  the greater the power, the greater the price. "
200 CP,Aeromancy,ASOIAF - Game Of Thrones ,"Primarily practised in Asshai by the Shadows, aeromancy is the use of magic to manipulate the air. This magic can be used to create a variety of effects, including creating gusts of wind, creating vacuums, sucking things close through strong winds, flight, the summoning of scything winds to flay your enemies, and sucking the breath from a man’s body. Quite frankly, aeromancy can, with enough magic and effort, do whatever you can imagine wind magic as being capable of. "
200 CP,Glamoring,ASOIAF - Game Of Thrones ,"A specialty of the Faceless Men, though used by various other groups, glamoring is the use of magic to create an illusion. Glamors do not actually change the appearance of an object - to do that requires additional work which is also covered by this perk - and work best when built or worn close to the target. Glamors can be anchored to objects such as rubies or moonstone which can then be set into jewellery to create wearable illusions Whilst worn, these masks cause the wearer to look exactly like the deceased including any broken teeth or other injuries, though they themselves will be unable to tell the difference, sensing only their own face and features. When first applied, the wearer may experience some of the memories of the deceased, and may dream those memories as nightmares. "
200 CP,Pyromancy,ASOIAF - Game Of Thrones ," One of the more widely practised magical disciplines, Pyromancy is the use of magic to manipulate fire. Known uses are the use of flames as weapons, engulfing weapons, as items of spectacle, and as mediums for other abilities - such as the priests of R’hllor using flames to perform divination. Pyromancers also have skill in other ways of creating and controlling fire, including the use of powders, walking the hot coals and making fiery symbols in the air."
200 CP,Mansion,Charmed,"While comparative tall and narrow from the front, this three-story manor was built in the 1890s in the Eastlake Victorian Style and has features such as a conservatory, foyer and expansive garden. It has 3 bedrooms, a Dining Room, living room, sitting room, kitchen, basement and attic, and also two small rooms that can be put to whatever purpose you please. But this is not just a pretty house, this is a place that has steeped in magic over a long period of time, thanks to a confluence of local leylines and has gained some unusual traits thanks to it. No matter how damaged the building any effort to repair or maintain it goes supernaturally easily, quickly and consuming far less resources in terms of material and money than it should. No-one including those doing the work will notice anything unusual about this. The power of the house also shields, protects and enables your own Magic slightly, giving you a home field advantage against attackers. 
"
200 CP,Back To The Basics ,DC Occult,"Your abilities make it easy for you to cast basic magic: things like lighting fires, cleaning things, making aesthetic changes to small things or similar small cosmetic changes to people, changing clothes, etc.  It isn't likely to be much help in a fight, but damn if it doesn't make life more convenient.  Your mastery of such prestidigitation allows you to cast it at-will, and essentially do so unceasingly, as it costs you almost nothing. "
200 CP,Gap Junction,Doctor Strange,"The gap junction is effectively one of the most secure vaults in all of Marvel. This
junction is a separate dimension sealed away from the rest of reality. The only way to access it is a unique lock created by the user. This version will be attuned to you and function as a part of your pocket dimension or as something seperate. No one will be capable of breaking into this vault and only those you allow can even find it."
200 CP,I Made Some Sparks,Doctor Strange: Multiverse of Madness,"Sometimes it can be difficult to control your abilities. You however seem to have instinctual control over your powers. This doesn’t mean that you will have immediate mastery over them, but you will never have to be concerned about losing control. This will also accelerate the speed at which you gain mastery over them and the speed you increase your control."
200 CP,Arcane Grimoire,Dragon Age,"An old, but lovingly cared for book, bound in leather of questionable origins. The pages smell of herbs and wood smoke. Intricate stitching on the cover marks out a leafless tree, strangely ominous in its stark appearance. The grimoire contains details on many spells that were lost to time, as well as instructions for a ritual that allows you to transfer yourself into another person’s body, possessing them. If successfully executed, this ritual would allow one to potentially live forever, by simply taking a new body when one’s current one grows too old."
200 CP,Mirror of Transformation,Dragon Age,"A magical mirror that allows the person looking into it to change their own appearance. The Mirror of Transformation is an insidious and twisted artefact. When you alter your appearance with the artefact it doesn't just change who you are, but it changes who you were and will be in the future. It selects from one of the infinite possible universes where you were brought up with a different lineage and twists that thread of history into the currently experienced reality. The ripples of this action affect your family and other people's memory of your appearance as well."
200 CP,Sigil Stone,Elder Scrolls,"A Sigil Stone is a pre-Mythic quasi-crystalline morpholith that has
been transformed into an extra-dimensional artifact through the arcane inscription of a Daedric sigil, which can be used to create portals from Mundus to Oblivion, though that is far from its only use. Those stones, of which you get twenty, can be used to enchant an item, strengthen an existing enchantment, and many more uses for those willing to experiment. You will always have one of these."
200 CP,Spelldrinker Amulet ,Elder Scrolls: Oblivion,"This unique, double-gemmed amulet has been enchanted with a powerful spell-absorption effect, causing roughly 1/4 of any spells cast upon the wearer to be absorbed, replenishing their own Magicka- similar to those blessed with the Atronach birthsign. "
200 CP,Ancient Ayleids,Elder Scrolls: Oblivion,"A common sight around the landscape of the province, these ruins are all that remains of the city-states that once marked the Ayleid Empire. What is uncommon is that this site has great potential historical value, having been left essentially untouched since it was abandoned eras ago. Within can be found all manner of priceless art and insight into Ayleid's life. There are also defences, puzzles, and remaining treasures. The most notable of these treasures are the welkynd and varla stones that can be uncovered. These were crafted from fallen stars and used by the elves to replenish their personal  magicka and the energy of their enchanted items. With the loss of Aldmer civilization, the secrets to recharging them were lost too and these treasures crumble to dust when used. That is not the case here. At the heart of this abandoned city lies its Great  Welkynd Stone which will serve to power any of the enchantments kept within the city. This ensures your various stones will be able to recharge keeping your magicka strong. "
200 CP,House Elf ,Harry Potter,A servant (slave) with various magical abilities that will do whatever you tell them. Treat them even vaguely kindly and they will be extremely loyal. Can teleport you from place to place. 
200 CP,Apparition,Hogwarts Professor Jumpchain,"A form of Magic Teleportation does not work on Hogwarts Grounds. Feels like being pulled headfirst through a straw, which sounds really unpleasant.
"
200 CP,Crystal Orbs,Labyrinth,"With a subtle twist of your hand, you can produce an unlimited number of crystal orbs from behind your back or a seemingly empty palm. Aside from their aesthetic uses, your magic and spells can be stored inside them, either to simply store the spell for later, or so you can hand it off to someone else to use. These crystal spheres can even disguise themselves as something else small and round, like a peach or a toy ball or an egg. To activate the magic within, they could be thrown or rolled, or released into the air like soap bubbles to seek out their target anywhere in the kingdom, delivering their magic by themselves.”"
200 CP,Go Thou Far,Marvel Zombies Jumpchain 1.0 ,"You are a trained exorcist. Expelling and expunging all sorts of incorporeal entities controlling someone’s body is something you’re experienced in, as it’s your job to. From weak spirits to the Sorcerer Supreme of the Dark Dimension, there is very, very little that you cannot drive from a mortal vessel. You’re knowledgeable in all the ways a possessing entity might try to deter you - from vomiting invertebrate -filled sludge all over to you to shapeshifting into your dead wife in an attempt to traumatize you - and you’ve got the strength of will to power through all of that to connect with the true owner of the body and excise whatever foul being has invaded them."
200 CP,Minor Magical Supply World,N/A,"This item gives you access to a magical world. One that has developed sapients, albeit stuck in the middle ages, and thus you will have to compete for resources, even if the plane itself is infinite in size. A magical gateway to a suitable world or plane will appear in your home or pocket dimension, giving you access to this dimension. "
200 CP,Warden's Sword,The Dresden Files ,"         Destruction        Hand-made by the Captain of the Wardens, these swords are famous in supernatural circles, and the last thing many an aspiring young Warlock will see, or at least feel. Pure silver, they're nevertheless harder than steel and sharpened to a supernaturally keen edge. They're also enchanted to cut through hostile magic, though there's gotta be something for them to cut for them to actually do the job. If you're a Wizard, you can choose to have it come with the job, otherwise, you can expect some serious questions if you ask about it. Either way, I'll throw in a gray, bloodstain-resistant cloak too."
200 CP,Conjurer ,The Elder Scrolls,"Conjuration mainly involves summoning creatures from other planes of Oblivion, which doesn't appear in any other universes. Not only do you retain your ability to summon various Daedra in future Jumps, but you can easily summon twice the amount you could before."
200 CP,Necromancy ,The Elder Scrolls,"Necromancy isn't looked upon in a positive light, but it's practitioners appreciate the power it brings. You are a skilled necromancer, knowledgeable in summoning spirits and binding the dead. You can also permanently reanimate bodies and summon powerful undead from the Soul Cairn."
200 CP,Aetherial Magic ,The Elder Scrolls,"The Wild Elves had a deep fascination with starlight, even going so far as to contain it within Meteoric Glass in order to harness it's magic. You have been trained in this long lost art, able to create receptacles to store magicka from starlight for a number of purposes. This works best using Meteoric Glass, but I'm sure you can find alternatives."
200 CP,Rune Master ,The Elder Scrolls,"Spell runes are for those who want to take a more defensive stance when it comes to combat. Not only can you leave numerous runes as traps, but you can throw them five times farther than you could before."
200 CP,Azura's Star ,The Elder Scrolls,"The Daedric Artifact of Azura, Daedric Prince of Dawn and Dusk, takes the form of a large, intricately designed gemstone with prongs, making it resemble a star. It acts as a reusable soul gem of the highest quality, though it can only contain white souls within it."
200 CP,Varla Stones ,The Elder Scrolls,"Starlight fascinated the ancient Ayleids, such that they found ways to solidify it into useful crystals. These glowing crystals can be used to recharge any enchantments your gear has, and can alternatively be used as a magical powersource for whatever magitech you may have. You receive a stockpile of 20 that replenishes each week."
200 CP,Wizard Staff,The Hobbit,"Somehow you came into possession of a wizard’s staff. It acts as a focus for those with magical talent, providing a moderate boost in the potency of their spells. Comes with a free pointy hat!"
300 CP,Soulstone ,Diablo 1&2,"This skull-sized, rough-hewed lump of clear crystal was a prototype created by Tyrael before he crafted the soulstones used to capture the Prime Evils. Its capacity to hold spiritual energy is immense, able to imprison anything short of a true god. Unlike the later versions, this one was constructed more carefully and will make it much more difficult for imprisoned entities to communicate with or influence those nearby. You must restrain, weaken or command an entity somehow before it can be forced into the stone, but releasing it from imprisonment or transferring it to another medium is a simple matter for any trained mage. The stone itself is extremely durable but not indestructible. 
"
300 CP,Clea,Doctor Strange: Multiverse of Madness,"Clea is the Sorcerer Supreme of the Dark Dimension. She is introduced to the MCU in the post credit scene of Multiverse of Madness. She is incredibly powerful, at the very least capable of matching Strange. We have yet to see how she will be handled, but this option will allow you to recruit this powerful sorceress now."
300 CP,Spellweaver,Dragon Age,"This ancient elven-forged blade vibrates slightly to the touch in most people's hands, but it stills in the grip of a mage. Crafted with lost techniques for alloying lyrium and metals, Spellweaver acts as a mage’s focus the same way a staff does, and also seems to massively increase the mage’s powers in general."
300 CP,Talking Head,Dresden Files,"Something between a magical computer and a lab assistant, this Spirit of Intellect would have forgotten more about magic than most wizards ever knew if it was actually capable of forgetting without being ordered to. Its personality is something between your own and how you think it should behave, which means you're probably getting something close to Bob if you're not careful.  Aside from dispensing forgotten lore, they're able to possess and control things, ranging from friendly dire housecats to giant stone lions, and can even act as an emergency mystical battery if need be. Includes a free storage skull."
300 CP,Wizard's Lab,Dresden Files ,"More of an add-on than your own separate living space, this can either be built into a Residence you own, or add a trapdoor to your pocket dimension and store it underneath. It comes equipped with everything you need for magical experiments short of a stuffed crocodile hanging from the ceiling: A built-in summoning circle, shelf after shelf of weird reagents and knick-knacks, a small library of interesting books about magic and the supernatural, and an actual laboratory for making potions and enchanting objects. It's also been heavily reinforced, so any failures or spills will at worst blacken the floors."
300 CP,Enlightened Teacher,Marvel Cinematic Universe - Volume 2 ,"You have traveled far, and she has been waiting for your arrival. It is a strange thing to be expecting someone who has come from another universe, but not entirely unexpected. After all, the Multiverse has much to offer. She sees your potential and understands that you will go far as long as you are adequately... taught. Her first
lessons will be harsh, but as your skill grows so will her affection for you. This"
300 CP,A Lesser Ring of Power,The Hobbit,"A Lesser Ring of Power ​This ring of power has several useful features, including turning the wearer invisible and acting as a minor magical focus. It’s main ability is to help preserve the land, preventing corruption, decay, and change. It is not connected the to One Ring, and is free of any outside, corrupting influence."
300 CP,Triss Merigold​,The Witcher Novels,"A sorceress and a friend of Geralt and Yennefer. She took care of Ciri for some time and is like an older sister to her. She was member of the Lodge of Sorceresses. Triss is in love with Geralt. Poor girl, her beloved has his eyes only on other woman, so Triss is only a friend to him. Maybe you can help her, or even become a target of her affection Regardless of your relationships, know that she was one of the mages that helped the northern kingdoms repel the aggression of the Nilfgaardian Empire. Many people even think that she died in a battle which broken the back of the empire army. This is certainly not the case and most likely due to the fact that she has an allergy to healing elixirs. A charming girl with flowing auburn hair, she makes friends easily, it is not a surprise that she has great connections. A talented sorceress, Triss is known for her ability to use even failed spells with great efficiency, albeit not as originally intended
and not without random victims of course..."
300 CP,Yennefer of Venderburg​,The Witcher Novels,"An attractive, but not a very beautiful woman, who prefers a black and white colors in clothes, she faintly smells of lilac and gooseberry. Beloved of Geralt and foster mother of Ciri. Yennefer has a complex character, purposefulness and rare ruthlessness backed by sharp tongue. However, it would be a mistake to think that she is a bad person, her character is the result of the fact that Yennefer was born nearly century ago as an ugly hunchback and therefore was not needed by her family. Only a talent for magic became her key to a better life in this era. Yennefer learned and became a strong sorceress, correcting her appearance, at certain point of her life realized that she wants to become a mother, but what gives magicians their power deprives them of their ability to have children, what by the way resulted in peculiar story involving a djinn, Yennefer, certain witcher and his last wish. Help her in her quest and you have very skilled sorceress with unbreakable willpower by your side."
400 CP,Mark of the Rift,Dragon Age Inquisition,"You’ve been touched by powerful magic, and it has left its mark on you. Somewhere on your body is a highly visible mark that will allow you influence extraplanar portals and deal more damage to entities not from the physical plane. At first the mark will only allow you to close portals, though in order to do so you must engage in a test of wills with either the portal itself or the entity opening the portal. With time, this mark will
allow you to open rifts into other planes of existence in this universe."
400 CP,Warded Home ,Dresden Files,"You are the proud owner of a magnificent new address of your own! Either a gigantic mansion in the countryside or an unbelievable penthouse apartment in the city, this is a place with every comfort known to man, and several that aren’t. But more than just the obscene luxury of this place, what truly makes it valuable is the sheer quantity of magic put into it. To begin with, a deal with the Svartalves means that this is full of technology that has absolutely no problem with magic of any kind. Seriously, the Senior Council could drain themselves dry casting Hexus around here and none of the devices would even notice. But beyond that, anchored onto a Carpenter-grade threshold are wards that would make the White Council’s HQ at Edinburgh seem lacking. Seriously, this place is protected."
400 CP,Magic Must Defeat Magic,Jackie Chan Adventures - SB Version 1.0,"And you are magic. Any spells or supernatural abilities you possess can only be blocked, negated, or countered by supernatural means. While not impervious to harm, you are resistant to attacks from non-magical sources, and can not be killed or defeated by non-supernatural means. Mundane means can still be used to inconvenience you, however."
400 CP,Sanctum Sanctorum,Marvel Magic,"Well now, isn’t this interesting? You’ve come into ownership of a quaint little townhouse. People whisper when they walk by it due to the legends surrounding it -- legends that are mostly true, mind you. No one’s quite sure who built it, or who rebuilt it half a dozen times, but most rumors agree on a number of its inhabitants. From beatniks and street mystics a secret satanic clubhouse to the home of a witch hunter who tortured immigrants in its basement, the house has served as home for any number of oddballs and madmen. Before there was anything built here there was a mass grave for inmates who died while incarcerated and before that shamans used to come here for vision quests. See, the thing that’s special about this house is that it’s built atop a nexus of leylines, the magical dragon lines of the earth’s life that crisscross the planet. This house and the leyline intersection it’s built upon are twins to another found in upstate New York -- the home of one Doctor Stephen Strange, M.D. Though on the outside it appears as an average sized and seemingly ordinary older townhouse, it is far larger on the inside and filled with a number of strange things. Most notably a large number of doors that lead to other dimensions, from a closet that leads to a void to a bathroom that opens into hell – and don't even get me started on what's in the fridge. Other oddities include living furniture, a small dojo, a library that always seems to be as large as is needed, and plenty of space for storing mystical knick knacks. The house also houses some wards that provide modest defense and alert you to intruders."
400 CP,Mazed Band ,The Elder Scrolls,"Created by an apprentice of Sotha Sil, this enchanted ring is incredibly powerful and useful to anyone. Though it has had some of its uses taken away, it will allow the wearer to teleport themselves as well as whoever they are touching to anywhere they desire, so long as it's within the plane of existence they currently reside in. It can bypass most magic barriers, though there might be a reason for them to be placed where they are, so exercise caution."
400 CP,Liche Staff,Warhammer Fanasty: Tomb Kings,"An ancient copper staff, twisted in on itself at both ends. It has been engraved with the names of all the Gods of the desert and grants a significant boost to the power of any magic cast while it is in hand. The Liche Staff’s real power however, is that it allows the user to avert catastrophic failures in their casting, making the caster aware of when their attempt is about to fail and bolstering their skill with its own to try and avert it if the caster does not decide to stop."
400 CP,Ring of Hotek,Warhammer Fantasy: Dark Elves Jumpchain,"As a wielder of magic, it is inevitable that either on the battlefield or from the intrigue of the Druchii you will find yourself slinging spells against another mage. Tip the scales in your favor in advance with this Item. Wearing this ring gives you a blanket 50% resistance to all hostile spells, while simultaneously increasing the likelihood that hostile spells targeting you are ‘miscast.’ Stand back and laugh as your enemy mage accidentally drops the Purple Sun on top of themselves, and promptly dies from their stupidity."
400 CP,Stable Casting,Warhammer Fantasy: High Elf,"A pitfall of magic, at the very least the magic of this world, is the ever present possibility of ‘miscasts.’ Should the spell slip from your control you might just drop that Fireball on top of your head instead of your enemies. This Perk is a blanket protection against such harmful slips of yours. Should a spell of yours be primed to blow up in your face, the magic will ‘flow away’ instead of exploding."
500 CP,The Seal of Solomon,Supernatural ,"The Seal of Solomon is a meteorite crystal which was used by King Solomon's priests, who were commanded by King Solomon to ""bind his seal"" with a jewel from the cosmos. The seal was stored with Solomon's treasure where it would stay hidden until it was found in what is known as modern-day Israel by the Men of Letters in 1917. The seal was then taken to Portsmouth, Rhode Island, where it was stored in a chapterhouse known as Capitulum 7.If you have the seal and some powerful reagents, as well as something from another universe, you can open a rift to that universe. You'll just need to create the right spell."
600 CP,Eldritch Staff,Corruption of Champions , A monstrous staff of vines and wood that stands roughly six feet tall. This staff allows for the user to channel their magic through it to increase their power by more than half.
600 CP,Tower of Fate ,DC Occult,"A replica of the Tower of Fate reserved for use by the eponymous Doctor Fate.  This tower is as big as it needs to be and rests outside of the bounds of the multiverse.  If all of creation were to be cast into oblivion or warped into a sea of chaos, this tower would remain untouched.  Only you and those you welcome inside may enter and any inside may be ejected at your leisure.  While you are inside the Tower, your power is amplified many times over.  Even as a normal mage this would be enough to allow workings of magic comparable to Doctor Fate himself. You may choose to have this tower manifest inside any dimensions or pocket realms you own, which also allows you to take advantage of the tower's benefits in a radius around the tower. "
600 CP,Legacy of Shalidor,Elder Scrolls: Skyrim,"Yours is a level of raw power and talent not seen in Skyrim for centuries, if not millennia. Your talent for magic is matched only by the legendary Shalidor and you may easily grasp, unravel, and learn even the most foreign of spells with ease. You’ll also find that your natural ability with spellcraft has also lent itself to doing more than simply learning the old. Creating new spells is something you’ve gotten quite good at as well - after all it’s nice to be able to make up something new should specific issues arise. To supplement this your body and soul are able to handle immense amounts of magicka for casting allowing you vast reserves to call upon for any spellcasting needs. Go forth young mage, you’re a legend in the making and with work and research your name may yet stand with the greats.
"
600 CP,Eye of Aurora,Jackie Chan Adventures - SB Version 1.0,"A gift from an Egyptian sorcerer to a princess of the same name, the Eye of Aurora allows anyone who is in physical contact with it to teleport to anywhere on the planet in the blink of an eye simply by saying “Return to” and then the name of the place you wish to travel to, though you should be specific."
600 CP,The Staff of Magnus ,The Elder Scrolls: Skyrim,"Now this is really something, the Staff of Magnus is the mages staff beyond all other magical implements. The staff itself is a relic from the creation of Mundus, left behind by its namesake, Magnus the god of Magic. As a literal divine artifact it’s powers over the realm of magic are all but absolute. The most basic and straight-forward of the staff’s abilities is the power to absorb magic, whether this is from incoming spells, your opponent themselves, or some other source is irrelevant. Once someone’s magic is completely gone the staff will move onto their lifeforce as a final finisher. It can also shield you from magical attacks, restore your vitality, suppress magic, and for those so inclined serves as an excellent weapon for smacking your enemies with. These are merely a few examples of what it can do and hardly encompass everything a divine artifact of this level can really accomplish. Within the world of Mundus the real staff and your copy are capable of interacting with and controlling the Eye of Magnus, and as a boon yours will retain the ability to interface with similarly grand magical artifacts and devices to do as you wish with them. The staff is also guaranteed to not abandon you like the normal one does if you get too powerful. 
"
