200 CP,True Loyalty,Warhammer Fantasy - Dark Elves JumpChain,"For a commander of the Dark Elves, one’s subordinates are often just as dangerous as the enemies they face. After all, why not seize the opportunity to stab the commander in the back and claim the glory of victory for yourself? With this Perk, you are partially insulated from such treachery. By leading your troops to victory, you earn their genuine respect. And the more you do so, the less likely they will be to plunge an envenomed dagger into your back. 
"
200 CP,Envenomed,Warhammer Fantasy - Dark Elves JumpChain,"Bringing death swiftly is something you specialize in, but there are always those little ways you  can make things die just a little bit faster, or cover a minor imperfection in your technique. By  taking this Perk, that ‘little thing’ is poison. You wash your blades with it, coat your arrows with  it. Given a bit of preparation you can choose the best poison available to you to kill whatever it is  you are charged with killing, and what you can find in the area around you if need be.
"
200 CP,Influence,Warhammer Fantasy: High Elves Jumpchain,"Important as it is, to a courtier or the politically minded, you can swiftly, accurately, and concisely itemise and sort your accumulated list of favours, leans, nasty rumours, and other assorted arsenal of social weapons into a neat numerical total. Secondarily, you can sense intuitively how much of this ‘influence’ you would need to do a thing that you want done, and from whom you would need this pull."
200 CP,Made of Mirrors,Warhammer Fantasy: High Elves Jumpchain,"To stride the halls of power is to walk where words are weapons, and where lies and innuendo can be far more dangerous than the truth. And none of it sticks to you. No matter how insidious the lie, how shameful the accusation, you will skate through falsehoods smelling like a rose. Provided, of course, that the words are false. Should you actually be having inappropriate relations with the matriarch of Saphery... That’s on your head."
200 CP,White Lion:,Warhammer Fantasy: High Elves Jumpchain,"Did I mention that the iconic lions of Chrace are as big as a horse at the shoulder? No? Well,
they are, which naturally means they can serve as fantastic mounts. This one imprinted upon you as a cub, and loves you unconditionally. The cat’s hide is almost impervious to arrows, and, well, it’s a big cat. Your lion can outmaneuver any horse alive, as well as out-fight one."
200 CP,Born to Bow and Saddle,Warhammer Fantasy: Wood Elves,"It is one thing to be an archer and a horseman, for these things are expected of the Asrai-it is another to master the hunting arts above and beyond most of them as you have. You have tracked men over many miles without letting them know of your presence, and in the time it takes an elf of average calibre to draw their bow you could put three arrows on an unerring course towards a distant target. With spear and sword in hand, it would take a knight of great skill indeed to unseat you from your mount-and so deft is your horsemanship that the spikes and spears many infantry hope would end you can be deftly avoided. None could look upon you and doubt that there is something of the predator in your spirit."
200 CP,Daith’s Little Favour ,Warhammer Fantasy: Wood Elves,"During a great battle, Khaine strove against Slaanesh in a battle so mighty the Dark Prince had a scar gouged into its otherwise perfect face that has never fully healed. A small shard was struck from Khaine’s Widowmaker, and after landing on Athel Loren was reforged and reshaped by none other than the legendary smith Daith himself into a melee weapon of your choice. Even a fraction of the Sword of Khaine’s power is a deathly, blood-chilling harbinger of death. Seemingly inconsequential scratches become dire wounds, and ordinary armour is of little effect against its supernatural edge."
200 CP,Crone Blade ,Age of Sigmar: Daughters of Khaine,"Treasure this weapon, for through Khaine’s rites it has become as attuned to life as death. Let it drink deep of a victim’s lifeblood and your vigour and bloodlust will be restored at such speeds that even your own wounds and other ailments may close up before their eyes. Should you be ravaged by age you would even grow visibly younger from the life bled into your veins, and should you be in the prime of your youth your beauty and liveliness would be further bolstered."
200 CP,Unbroken By Unholy Appetites ,Age of Sigmar: Daughters of Khaine,"Many of the souls languishing in Slaanesh’s stomach were degraded and weakened, or else mutated into the image of their tormentor. Your lack of history here has spared you that torment, and given you a chance to endure such pain should it ever come to pass. Your mind and body are greatly resilient to corruptive forces thanks to your mightily resilient soul, rapidly restoring themselves from the taint of malign forces around you. Spells of corruption would have a great struggle to overcome your strength of spirit, and while corruptions as great as the gullet of Slaanesh might still overwhelm you your soul’s resilience would never stop fighting to remain as it is, and restorative or resurrective effects will be much more effective on you."
300 CP,Sevenfold Shadow,Age of Sigmar: Daughters of Khaine,"Your shadow has come to life, though it remains quite obedient to you. At your command, it envelops you and transports itself across other places of darkness-moving near instantly anywhere within a mile. Though not very precise and dependent on you for direction, such mobility is greatly valued for those in pitched battle or on urgent missions."
400 CP,Lord of Beasts:,Warhammer Fantasy - Dark Elves JumpChain,"It is not only fellow Dark Elves that are led into battle, but many monstrous creatures as well.  Many of which are just as capricious as the Druchii. The War Hydra for instance, must normally be kept in check by no less than three handlers, driving it onwards with whips into the desired enemy. You no longer have this problem. War animals, even the thoroughly monstrous kind, are far more likely than not to do what they are ordered/directed to do under your auspice. The only thing that could potentially disrupt this is if you are deliberately cruel to the beast in question.  And you wouldn’t do that, right? 
"
400 CP,Stable Casting,Warhammer Fantasy - Dark Elves JumpChain,"Another pitfall of magic, at the very least the magic of this world, is the ever-present possibility  of ‘miscasts.’ Should the spell slip from your control you might just drop that Purple Sun on top of your head instead of your enemies. This Perk is a blanket protection against such harmful slips of yours. Should a spell of yours be primed to blow up in your face, the magic will ‘flow away’  instead of exploding. "
400 CP,Giant Blade,Warhammer Fantasy - Dark Elves JumpChain,"Not, as you might think, a weapon that is sized for a giant. Instead, when holding this weapon, you are filled with the strength of said giant. And naturally, this would make you physically stronger than your peers by leagues. Grace and agility, the Druchii and Asur may have in spades, but I would think to their great chagrin, they are no stronger than humans. But you, with this blade in hand? You could match and exceed orcs, dwarves, perhaps even certain champions of the Dark Gods. 
"
400 CP,Cloak of Twilight,Warhammer Fantasy - Dark Elves JumpChain,"For the enterprising Assassin, no chances are to be taken when it comes time to murder someone. In addition to providing you a great deal of protection from hostile projectiles and spells, the cloak massively augments your first attack against your target. Most will likely be slain outright,  with perhaps only Chaos Champions, Orcs, and Ogres living through your surprise onslaught.  Naturally, the protections the cloak offers come into play particularly after you pull off that successful slaying, escaping retribution from the fallen’s allies. 
"
400 CP,Ring of Hotek,Warhammer Fantasy - Dark Elves JumpChain,"As a wielder of magic, it is inevitable that either on the battlefield or from the intrigue of the  Druchii that you will find yourself slinging spells against another mage. Tip the scales in your favour in advance with this Item. Wearing this ring gives you a blanket 50% resistance to all  hostile spells, while simultaneously increasing the likelihood that hostile spells targeting you are  ‘miscast.’ Stand back and laugh as your enemy mage accidentally drops the Purple Sun on top of themselves, and promptly dies from their stupidity. 
"
400 CP,Dark Pegasus,Warhammer Fantasy - Dark Elves JumpChain,"The mount of choice for many Druchii Sorceresses, including Morathi, whose mount Sulephet is the only known, named Pegasus of its kind. These Chaos-corrupted steeds are stolen while young from the eyries of their parents, as the adults are far too savage to train. When grown, these brutal, bat-winged horses can ride thermals for hours without rest while hunting for prey,  whereupon they swoop down to gore it with their twin horns. These creatures are, naturally,  significantly more aggressive than their uncorrupted kin, and actively seem to revel in violence. 
"
400 CP,Up To The Challenge,Warhammer Fantasy: High Elves Jumpchain,"Dueling, as it may surprise you, is a great part of warfare in this world. The mighty regularly
seek each other out upon the battlefield to clash with their ‘equals.’ Or, it might be pragmatism
talking, “gotta stop that guy from butchering my troops!” Either way, personal challenges have
become something of a specialty of yours. When you throw the gauntlet, metaphorically, you are A, far more likely to get and keep the attention of the target you want. B, better able to read, react to, and effectively combat the warrior you challenged. And C, the odds of you getting stabbed in the back by an opportunistic nobody are dramatically reduced. This naturally works in reverse, yet still positively, if you are the one challenged."
400 CP,Ellyrion Saddle,Warhammer Fantasy: High Elves Jumpchain,"The horses of Ellyrion share the lifespan of the elves, so horse and rider can come to know each other more than any rider and mount the world over, save perhaps those of the sapient dragons. This saddle will allow you the same strength of bond with your mount, be it horse or something more exotic. The saddle will resize and adjust itself when necessary. You will move as if you shared a mind, reacting faster to situations than should be possible."
400 CP,Book Of Hoeth,Warhammer Fantasy: High Elves Jumpchain,"Rather fitting given the Asur predilection for duality, this arcane tome primarily offers you two
opposed yet synchronous benefits. The first is rather straightforward, it amplifies the power of
your spells by at least half. Second, it makes it easier to disrupt and dispel enemy magic.
Creation, and Destruction, as the Asur like it."
400 CP,Mother of Lashes,Age of Sigmar: Daughters of Khaine,"Perfection in the gladiatrix’s art is measured by the few wounds she has taken. It is said Vindicarum’s Mother of Lashes has never suffered so much as a single cut in over a thousand battles, and your combat speed, mastery, reaction time and agility lends credence to your claims. In battle others seldom even see you coming before you are already elsewhere; you move like a flash of thunder in flesh and your capacity for evasion or parrying defies the limits of even aelven capability. It would not be surprising if you could swat arrows from the sky with a short sword, and though that shall take great focus, you may dodge them even more easily."
500 CP,Starfang,Warhammer Fantasy: High Elves Jumpchain,"*Ahem* Because ‘Sunfang’ was already taken. This hitherto unknown sister-sword to Tyrion’s sword is that legendary weapon’s equal in every way. It can cleave all but the strongest armour with ease, automatically will adjust its weight and balance to be your perfect blade, and on top of all that, can periodically fling gouts of terrible flame literally as hot as the heart of a volcano. In terms of this world specifically, it can harm ethereal entities as easily as if they were flesh. Also, as what may be intuited by the name, the blade is always on fire. And the fire will never harm you."
600 CP,Black Ark,Warhammer Fantasy - Dark Elves JumpChain,"One of the venerable floating cities upon which Malekith and the Druchii fled Nagarythe so long ago, now turned into a vessel purely intended for war and plunder. This Ark is filled to the brim with vicious, bloodthirsty, hardened Black Ark Corsairs, all of whom are unflinchingly loyal to you. It also has spacious quarters for you on the scale of a small mansion, a hold that can carry incalculable tons of plunder, cells and stocks for the swift breaking of slaves, and even a clutch of ten War Hydras for more stubborn opposition. Any troops or beasts that are slain repopulate on the Ark the following day. The singular catch is that your Corsairs may only go 100 miles inland, which should be a more than fair allowance for raiding. 
"
600 CP,Phylactery,Warhammer Fantasy - Dark Elves JumpChain,"A Sorceress as potent as you should not be bothered by such a little thing as ‘death,’ should you?  Of course not, so cheat it. By purchasing this Item, you are guaranteed that once, when you are slain, your soul will flee your body and enter this crystal, which will rebuild your physical body as it was over the course of one year, after which the phylactery will break. The one small catch is that if you are slain by a soul-destroying attack, obviously, you will have no soul for the phylactery to recover. "
600 CP,The Pride of Hoeth,Warhammer Fantasy: High Elves Jumpchain,"Unsurprisingly, given their long lives, Elves invariably stand head and shoulders above the ‘lesser
races’ when it comes to magic. Just so, some rise to the top of even such an
auspicious heap, you in particular, with this Perk. Like your Asur peer Teclis, you weave spells
with such ease and power your enemies will feel like the gods themselves are smiting them.
Additionally, as befitting one of the guardians of Order, you are also deeply talented at teaching
others the ways of magic. So much so that you could induce a magical awakening in a society
that, before, had no magic at all."
600 CP,Moon Staff of Lileath,Warhammer Fantasy: High Elves Jumpchain,"Ha, looking to supplant Teclis in the goddess’s favor? This staff is king among its kind when it
comes to ‘casting focus,’ dramatically augmenting your magical capacity and almost nullifying
the possibility of miscasting. More so, given Lileath’s position as daughter of Isha the staff
particularly functions well as a conduit for the winds of Life, filling you with an overflowing
vitality that renders you very difficult to kill... Also, the staff is crowned with a full likeness of
the goddess herself, and the likeness is naked."
800 CP,Black Dragon,Warhammer Fantasy - Dark Elves JumpChain,"For the Druchii seeking the ultimate mount, accept no substitutes. Scales hard as iron, strength fit to make an ogre cry, and a breath attack that incinerates enemies in corrupted, agonising fire.  Rain death with impunity, Druchii.
"
