200 CP,Antique Shop,Sorcerer's Apprentice JumpChain,"Nothing big or fancy, this is a little hole-in-the-wall store that you hold the deed to. Even if you don't make any money, the bills always seem to get paid from a few trickling in sources of money, and you get a slow trickle of customers who aren't too nosy about what you've got sequestered in there. What you've got, obviously, being antiques, but more than that, the store also makes a perfect location for storing any high profile artifacts you've got out of sight and out of mind."
200 CP,World’s End Inn,The Sandman,"By taking strange paths and unknowable turns, you’ll be able to find yourself at the inn World’s End, regardless of where you were. Here you’ll find people from all kinds of places and worlds that were stranded here due to some freak accident, exchanging tales and stories of their own worlds. Don’t forget to tell tales yourself too, at least if you want to be welcomed as warmly as anyone else. It can be handy to hide out here so that all but the most powerful supernatural beings cannot find you, or maybe if you’re just curious about tales from places you’ve never been to. The food is quite nice too."
200 CP,Workshop,The Evil Dead,"A large collection of tools; hammers, nail guns, drills, wrenches, saws, and every houseware in between. Pretty much any tool you need for repair, modification, or killing the undead can be found here, and your supplies will replenish if you use them up."
200 CP,Coffee Shop ,Wednesday ,Ownership of a cozy coffee shop. Generates income and it always attracts interesting people.
200 CP,Tattoo Parlor ,The Crow,This is a small tattoo parlor completely owned by you and staffed by very skilled NPC’s. Anywhere this is placed it will become a hit to those who seek to add art to their skin and will bring in just enough money for you to live comfortably.
300 CP,Hyperion Hotel ,Buffy the Vampire Slayer & Angel JumpChain (SB Edition),"You own a large classically styled luxury hotel. This can be operational, in which case it will be run by NPC followers and will make a very nice income for you, or it can be reserved just for you and your friends."
300 CP,Whitelighter Bro,Charmed JumpChain,"So it seems like you’ve got a (metaphorical) guardian angel looking out for you, Jumper. A ‘Lighter
that’s been keeping you safe from the shadows. Frustrating your enemies and giving you little bits of
valuable assistance when you needed it. But now, they’ve stepped into the light and you recognise them for what they are. Okay, maybe you walked in on them doing something blatantly magical when they were supposed to be a normal Mortal and they had to hurried explain so you wouldn’t kick their ass... anyway."
300 CP,Kid from the Future,Charmed JumpChain,"Turns out Jumper that you get to be a parent in the future. Congrats in advance, or belatedly as here they are, all grown-up. Through Time-travel shenanigans, your child from a potential future has come to the past. Perhaps they are here to warn you of a grave danger on the horizon, or maybe they are just curious, maybe they had a simple accident that somehow displaced them through time (happens more often than you’d think), but in any case they are here now and they aren’t willing or able to return to their normal time. Their gender and personality are up to you, but their age is between 15 and 19. Their Race must either be identical to yours,"
300 CP,Nymph of Neptune,Libriomancer Jumpchain.,"Stemming from a tawdry novella about the virtue of zaftig alien women in the secret tropical subterranean land of Neptune, this particular individual while book born, has somehow managed to leave her original story while retaining her identity and sanity. She is plump and curvaceous and has a personality and intellect in line with your platonic ideal of a romantic partner. She will quickly learn any skills you would wish your significant other to have (assuming they are feasible). She also gains all of the abilities associated with the Seductive Elemental inhuman background."
300 CP,Fire Spider ,Libriomancer Jumpchain.,"You possess a small pet, a tarantula like spider with unique red markings. Its primary diet consists of crickets, other small insects and sugary candies. It provides an immediate danger sense, flaring up as it almost supernaturally detects any and all threats to its owner. It is fiercely loyal, will obey all of your commands short of suicide and can emit heat and flame equivalent to that of a blow­torch on command. Or when angry. Mostly when it’s angry. Don’t make it angry."
300 CP,Ash Williams,The Evil Dead,"Ash Williams- the hunter of Deadites, the Hero From The Sky, the Chosen One- has decided that he’d like to join you on your journey. Though a loud-mouthed braggart and not without occasional moments of weakness- particularly when it comes to pretty ladies- Ash is highly skilled at fighting and surviving against the evil dead."
300 CP,Safe House,Underworld Jump,A piece of secret property you own that can be used for securiety adn safety. Comes with armored safe rooms and the windows filter out harmful sunlight. Has arsenal rooms and other features such as alarms and cameras.
400 CP,Sunnydale ,Buffy the Vampire Slayer & Angel JumpChain (SB Edition),"You have your own copy of Sunnydale, a town/small city where you will always be the mayor. This city will be somewhere safe and run without your interference. It can be inserted where you wish, including altering the Californian coast to include it. This does not include a Hellmouth, nor is it full of demons and magical artefacts."
400 CP,Sleazy Bar,Buffy - Generic Buffy Fanfiction 1.2,"This is a bar where everyone goes to unwind and drink, run by a bartender who's got a pretty ruthless enforcement of his ""no starting shit in my bar"" policy that would take a god to defy. This bar is a crossroads of people looking for work, anything from mooks with the inexplicable level of mook kung fu they know to specialists who could launch psionic attacks on a Big Bad if needed. It's also a pretty good source of information; if you need a lead the bartender's heard some rumors. If you've got the money, this bar will let you hire setting appropriate minions of all calibers. If you've got a few billion laying around, you may even find a former slayer turned vampire or an ancient demon who could go toe to toe with even a Super Xander."
400 CP,Proper Afterlife,Buffy - Generic Buffy Fanfiction 1.2,"Unlike the Heaven and Hell dimensions, this warehouse attachment is a much more proper afterlife. If you have access to someone's soul, you can send it here to be kept. It could be a personal heaven for those dearly departed, or eternal torture for those who escaped judgement in life. You can customize this to be some elaborate paradise or just simply have them be on fire forever, or just have their own minds create an afterlife for them. Maybe you can use this to reform people and resurrect them later, or simply put them here to prevent their souls from captured."
400 CP,Men Of Letters Bunker ,Supernatural V2," A bunker house formerly belonging to the Men Of Letters. This bunker is much like the one the Winchesters may possess in the future. While it’s called a bunker that is only in name and in reality it is a huge building. This building's exact design and appearance is up to you including its outward looks. Regardless, this bunker contains an immense library, several hidden devil traps and sigils plastered around the library to freeze Demons in place as well as other security measures. Now, unlike the normal bunker, yours possesses up to date computers and machines as well as several sensors and warning devices (will advance in more high tech jumps) allowing you to track even Angels themselves as they fall. It possesses multiple showers and living quarters; again like everything, the design is up to you. The furniture is again up to you. The bunker also contains an inter dimension geoscope. Furthermore, the bunker also contains a garage able to handle nearly half a dozen vehicles, a shooting range, large kitchen and dungeon. Also, unlike the canon version your bunker is not on limited power and its runes and defences are permanently enhanced whereby it can hide the inhabitant even from God himself; the runes also help to defend the building. Also, your bunker possesses a monster radar and again the design is up to you and unlike Sam and Dean's yours isn’t limited to a country, it can see the world."
400 CP,The Elysian Field,Supernatural JumpChain,"A swank five-star hotel in the middle of nowhere that sees enough business to keep its many luxurious accommodations running smoothly. With rooms that can house all kinds of other deities comfortably and a speedy staff that can keep up with their demanding nature this place holds itself to the highest standard of excellence. Perhaps because of this outstanding quality, it is seen as an excellent convention place for meetings between deities like the pagan gods, where they can come together and discuss issues without it coming to violence as easily. The catering is supernaturally good with an abundance of pies and toppings for pies at the 24- hour pie buffet, all of which are guaranteed to taste better than the desserts of their pie-making competitors in Heaven."
400 CP,Kaer Morhen ,The Witcher_ Nightmare of the Wolf Jumpchain,"When you leave here, this mountaintop fortress, where witchers are trained and mutated, shall follow you. It has room for perhaps a hundred people, and a number of bestaries, many alchemical sets, and many other tools of their trade, including a bestiary, where monsters can be studied. Everything you need to produce new witchers except the Elder Blood and mutagenic alchemists can be found here. There is also an obstacle course. Post-jump, the keep will be able to generate  equipment for newly trained witchers, supplies to match its population, and books detailing the monsters of new worlds."
400 CP,Mermay,Jackie Chan Adventures_ SB Version,"Who says that Shendu is the only Demon Sorcerer with an adolescent, plothole-inducing child who may or may not exist naturally in the current timeline? Mermay is the daughter of Bai Tza, the water demon. Like Drago, Mermay is a smaller, weaker, more humanlike version of her demon parent, but like Drago, she’s mastered her elemental powers to a greater level than her parent. It’s a bit hard to guess just where she falls on the alignment chart, so to speak, but she’s very curious about the human world and thinks that you’re as good as anyone to learn about it."
400 CP,Dark Chi Warriors ,Jackie Chan Adventures_ SB Version,"Closer to the original Trio than the Enforcers, which is to say they don’t talk and seem to have no will of their own. This is an original set of three, whose appearance and weapons are up to your design. They possess low superhuman levels of physical abilities, psychokinetic control of their weapons, can levitate, and when mortally wounded they poof into smoke and reform unharmed elsewhere. You can summon and dismiss them at will."
400 CP,Jumper’s Rare Finds,Jackie Chan Adventures_ SB Version,"You’ve got your own shop, Jumper. The majority of the ground floor is taken up by the shop proper and store room, which just sort of stocks itself with whatever it is you want to sell, but it also contains an office and a reasonably sized library of arcane lore and a laboratory for all of your research and magic experimentation needs. The top floor contains an apartment and a few spare bedrooms, enough that three grown men and a child could live here comfortably. If you don’t want to run the shop yourself, NPCs can be summoned up to run it in your place which will generate you a tidy income. The utilities are always taken care of for you, you have any and all documentation proving your ownership, and you’ll never have to worry about robberies or break-ins."
400 CP,House Of Secrets,The Sandman,"Normally the dwelling of Cain and Abel, yes the two from the Bible (although whether their story is true is up in the air), you’ve been granted entry and ownership of the House of Secrets, which you can access by sleeping. You don’t have to evict Cain and Abel if you don’t want to. The house has a small library with many, many secrets that are known only to a few, especially those only to a handful of people across the universe. While there’s nothing that will directly grant you significant power, if you care to peruse it you’ll gain very deep insight into the mysteries of whatever worlds you might find yourself in, and there might be some secrets regarding lost arcane knowledge or artifacts that you might like to hunt down to use for your own ends. Also, there’s some kind of unspeakable thing in the sub-basement. It likes seafood and being underwater."
400 CP,Addams Mansion,Wednesday ,"Once an old cottage from Rosaline Rotwood, this is the legendary home of the Addams. Rich with history, the house is practically a museum, filled with portraits, statues and death traps put by the children. Many guests complain about becoming completely lost in the dozens of rooms, hallways and staircases. It has a secret séance chamber made by the original owner for rituals."
400 CP,Outcast Summer Camp,Wednesday ,An invitation for a summer camp made specifically to train your abilities. Renews itself each year.
400 CP,Research Facility,Friday the 13th JumpChain,"An advanced (for 1979) research facility, built in a remote area near Crystal Lake. While it’s main purpose is study- containing a lab and supplies- it serves another purpose, namely the containment of dangerous beings. Similar to the Crystal Lake Research Facility, it has cryogenics pods and numerous powerful sedatives that can keep even Jason down, as well as enough durability to withstand apocalyptic events that may or may not ravage the earth in the next few hundred years or so."
500 CP,Purgatory,Supernatural JumpChain,"Considered a slightly worse neighbourhood than hell, this seemingly endless dark forest hosts upwards of 30 million souls. “Every soul here is a monster. This is where they come to prey upon each other for all eternity.” You don’t have that, not exactly. Like Purgatory, the dimension you receive shares a few features. It is able to serve as an afterlife for any creatures if you hold some kind of claim to their soul, such as through having created them or being worshipped as their god. Others who are not meant for this place can find an escape-hatch somewhere in the expansive plane that will eject them somewhere reasonably safe on their home world. Unlike Purgatory your realm need not be a spooky dark forest, but can include any kind of natural biome(s) you may desire to be cultivated and built up if someone puts in the work. Your inactive companions are free to wander this domain freely."
500 CP,Lux,Lucifer (Show) JumpChain,"A large, extravagant nightclub guaranteed to be filled every night and staffed by completely loyal workers who are incredibly skilled at their respective jobs. This nightclub comes with a large penthouse suite and is guaranteed to bring in loads of cash."
500 CP,Nevermore Academy,Wednesday ,"This is the entirety of Nevermore Academy, a gothic campus and a safe haven for Outcasts. Founded on the lands of Joseph Crackstone, its spires pierce the sky while its gargoyles peer down from their ledges. Inside, classrooms teach subjects both intellectual and arcane such as séances classes and the school is well equipped with one of the biggest libraries of the occult on the planet. Comes with the staff and will automatically send letters of invitation to any type of group you wish."
600 CP,Hell Dimension,Buffy - Generic Buffy Fanfiction 1.2,"A dimension of your very own! It may take any architype you want, being a proper hellish fire and brimstone type, a frozen waste, a massive forest, etc. This dimension must be dangerous, full of dangerous predators, demons, magical beings, and environmental hazards that would make an average human unlikely to last a day. Some attributes of this dimension can be changed from Earth; for instance, the sun might not harm vampires but rather transform them into beasts. The residents of this dimension can be humans who have adapted to the dangers. Their technology will begin at medieval levels, with some understanding of magic, though you can lead them to progress further in time. Regarding size, your dimension's landmass will begin about the size of California, but it will double in size every 10 years, eventually simply adding new planets. You can change the race and environment of your hell dimension at will, but doing so reverts any progress to the people and size of your dimension back to the base. Opening portals to this dimension is taxing; you can travel back and forth freely, bringing a few people with you. Sending a dozen or more people would require some energy, and opening a large portal where armies could pass would require enough power to bring about an apocalypse. The final thing to know is this is your dimension, and it knows it. Your powers are increased by an order of magnitude here, the people here worship you as a god and can never turn on you now matter what, and even the land itself seems to avoid harming you."
600 CP,Piece of Heaven,Charmed JumpChain,"Here you go, a lovely piece of Heaven that only you, or those you allow can Teleport to. Great for relaxing and time here is flexible. If you want for time to be dilated you can set it so that you can spend a month here and only a week passes on Earth, or vice versa. This does not count as an  afterlife, merely a nice slice of real estate to spend time in. It is about as large a small island and is quite beautiful, light and airy with tall marble pillars and gleaming white floors. Clouds make up the ceiling and all in all it makes for a lovely place to rest and gather yourself."
600 CP,66 Seals,Supernatural JumpChain,"Whatever you can overpower and trap inside this pocket dimension shall remain here indefinitely without intervention from the outside world. It is absurdly difficult to open this extra-dimensional cage once it has been locked, with 66 events needing to have occurred before the prisoner is able to escape. You can choose the requirements to break each, though none of them can be impossible. While the prisoners are kept in a pocket dimension, they can individually still be called forth through a short ritual that allows their spirit to manifest in a large, doorless physical cage that comes with this item purchase."
600 CP,Hell,Lucifer (Show) JumpChain,You gain your own little slice of Hell. It possesses an endless amount of cells that automatically restructure themselves in order to best torture whoever is placed inside. You may choose to add this dimension to any realm you already own.
600 CP,Grand Domain,The Sandman,"Moving up in the world, are you? You’ve now gained your very own domain, not just that but your domain is absurdly large and incredibly important to reality. Think of it as kind of like a pocket dimension you control. Your domain is about as large as you care to make it, and you don’t even have to bother allowing distance to matter much within it if you don’t want. The big thing though is that it’s metaphysically significant to a level comparable to Hell, an afterlife that all sinners and demons go to, or the Dreaming, the domain of one of the Endless and where all beings who sleep and dream go to when they slumber. Your domain works however you want it to work, although keep in mind that without great personal power of your own you probably won’t be able to enforce it too well, potentially having to negotiate with anyone living in your domain instead of simply commanding them at your whim. If you do have supernatural power of your own, such as perhaps by being a deity or something greater, you can choose for your domain to come pre-filled with whatever you’d choose to fill it if you did so manually, such as demons and damned souls, or a population of dreams and nightmares, or whatever else."
600 CP,Castle,The Evil Dead,"A castle, similar to the one owned by King Arthur, that will follow you on your journeys. In each world you visit it will be staffed by knights or warriors of some type- all loyal to you and your causes- who number in at around sixty strong, as well as a large collection of weapons and armor. Despite the small size of your forces, the castle is sturdy and well-protected enough to hold off a much larger force if they are led well enough in its defense."
