200 CP,Dead Man's Chest ,Pirates of the Caribbean 1.0,"You possess an ornate chest secured with a unique key. When you place something you truly care about inside the chest and lock it, that item is preserved in stasis, making it immune to rust, decay, aging, or deterioration. The chest also provides excellent mundane protection, being sturdy, water-tight, and resistant to any type of damage that would destroy normal containers. Additionally, items locked inside are significantly harder to find through magical, supernatural, and ordinary means, as the chest has a ‘’nothing important here’’ effect on any observer. The chest can only be opened with its unique key, which cannot be easily duplicated and has a tendency to return to you if lost.
"
400 CP,A Treasury Full of Gold ,Sinbad Legend of the Seven Seas JumpChain,"You’ve got fat, massive piles of gold. Truly monumentous, beautiful, piles of buillon. It’s not enough to make a city out out of it, but you could probably christen a new treasury building made out of the stuff."
400 CP,Exotic Materials,Pirates of the Caribbean 1.0,"You have access to a renewable supply of rare and valuable materials for smithing. This might include Damascus steel, rare woods, precious metals, unusual alloys, or other materials that are normally hard to obtain. Once per month, a shipment arrives containing enough materials for a major project. The materials are always of exceptional quality and allow you to create items far superior to what's normally possible
"
50 CP,Canned Stores,Age of Sail,"Canning was invented in the Napoleonic Wars, if not quite in its modern form. This innovation of trapping food in an airtight container and boiling it to kill germs led to food that kept far longer. In your case, you will always find a few cans of meat and veggies, just enough to go around the crew, whatever the state of your larder otherwise."
600 CP,Nine Pieces of Eight,Pirates of the Caribbean 1.0,"These nine items are the original Pirate Lords' pieces of eight. Together, these items can be used to bind almost anything, from entities and magic to creatures and gods. The binding ritual is complex but not impossibly so, requiring all nine items and a significant sacrifice. Once something is bound, only the ritual sacrifice of all nine items at once can break that binding. The items themselves are indestructible through normal means, but they can be destroyed as part of the release ritual. After you use them, they'll reform over the course of a year.
"
600 CP,Merchant Fleet ,Pirates of the Caribbean 1.0,"You own and operate a merchant fleet of six merchant vessels, fully crewed and supplied, ready to conduct trade throughout the Caribbean and beyond. The real value of this fleet is its cargo generation: once per month, when your ships have empty cargo space, they automatically fill with trade goods appropriate to profitable routes you've established. The cargo is always valuable and in demand at your destination ports, generating substantial profit. The fleet operates largely independently, with competent captains and crews handling day-to-day trading operations while you set overall strategy and routes. You can also use the fleet to transport your own goods, smuggle contraband (though that risks your legitimate reputation), or support other operations by providing logistics and transportation. This item makes you one of the wealthier merchants in the Caribbean, and you can use your influence to either gain political influence or simply become wealthy through trade.
"
600 CP,Spanish Treasure,Cutthroat Island V1.0.,"A massive amount of gold, silver and jewels that was intended for Spain, but was misplaced along the way. Without getting into hard numbers, just know that this is a really, truly ridiculous amount of wealth."
800 CP,Cartagena Fleet,Alestorm,"Are you sure you’re a pirate and not a major country? You now possess a fleet of 30,000 men, along with 29 ships of the line, 22 frigates, 71 sloops-of-war, 2 hospital ships, 80 troop ships, and 50 merchant ships. This fleet does not exist in a jump until you summon it forth, sailing to your location - or the nearest coast - over the course of a week. At that point they will remain in the jump, and it will be your task to keep them supplied until you dismiss them. Once you dismiss them you cannot summon them again for 1 year, but they will reappear fully resupplied for a campaign, all men and ships that were lost replaced. These ships - and their men - remain at an 18th century level of training and technology each time you summon them and any additions must be applied again by yourself. Still during the period of this jump this is might enough to rule the seas. These men and ships are absolutely loyal to you, willing to serve in any way necessary."
600 CP,Time Cube,Alestorm,"This is a mystical cube of great power. Once per month it can unfold into a field that alters time in a region; from as small as 1 km radius to as much as 16,000 miles in radius. This field either increases the rate of time within the area by x4 or decreases the flow of time in this area to 1/4th. This field lasts for 6 hours, and while activated the time cube cannot be moved, save by moving the entire region of the field (such as how the Earth’s movement moves everything on it)."
400 CP,Famous Ol’ Spiced ,Alestorm,"Through methods long hidden we carefully craft a beverage to rival the Huntmaster's draught. The mere smell of which, the gods would entice and them that know call it that Famous Ol' Spiced. And now you have a jug of this near mythical brew. Besides being a drink worthy of the gods themselves, and able to intoxicate even divine beings as if they were mortal, it is a true rival to the Huntmaster’s draught. Any who drinks from this jug finds their powers and abilities increased based on how much they drank. If you were to drink the whole jug no matter how powerful you were already all your powers and abilities would double, and if you were a mere normal man they would likely increase by an order of magnitude. If shared out, a single slug of
this drink could double an ordinary man’s power and be noticeable (>1% increase) no matter how great you’ve grown. This jug refills weekly."
200 CP,Buckfast Powersmash,Alestorm,"You have a barrel of Buckfast Powersmash, and it will refill weekly. It’s unclear what’s in it, except for caffeine and that it can get you drunk. Whatever it is it seems to work as both an intoxicant and almost paradoxically a stimulant, leading those who drink it into a buzzed and inebriated state where their judgment is impared, while also driving them to heightened states of activity and slightly improved physical ability as if their adrenaline was surging."
200 CP,Billy o’Tea ,Alestorm,"This ship isn’t yours. But that doesn’t mean it’s not useful to you. Taking the shape and form of a whaling vessel it will visit your location once every 2 weeks, even if it has to sail on the air to reach you, assuming you are not trapped in an indoor space too small for it to arrive in. This ship carries various supplies from the current setting, nothing particularly rare but it can contain rather specialized wares if you need them."
200 CP,A Fucking Cannon,Alestorm,You possess a cannon. This is a rather normal cannon one would see on a ship of the 16th-17th century. Except that you are able to store it and pull it out of a sort of cannon-holding space with a touch. Which can also store up to 100 cannon balls and powder enough to launch them. This cannon will automatically load itself from this store at the same speed as a well trained crew. All you’ve got to do is aim and fire.
100 CP,Tequila ,Alestorm,"This is a supply of tequila enough to supply roughly 50 pirates for 1
week. It restocks weekly. You may purchase this item multiple times, each time the
amount of tequila provided increases by an order of magnitude (2nd purchase is 500
pirates’ worth, 3rd purchase is 5,000, 4th purchase is 50,000 etc). In case you want to get
a whole country (or world) drunk."
100 CP,Rum ,Alestorm,"This is a supply of rum enough to supply roughly 50 pirates for 1 week. It restocks weekly. You may purchase this item multiple times, each time the amount of rum provided increases by an order of magnitude (2nd purchase is 500 pirates’ worth, 3rd purchase is 5,000, 4th purchase is 50,000 etc). In case you want to get a whole country (or world) drunk."
50 CP,Wooden Leg,Alestorm,"Despite being made of wood, you will find that this wooden prosthetic leg will work in all ways as well as a creature’s natural leg if put in the place of their leg, though it will still be made of wood it will benefit from any supernatural resilience, strength, or abilities they possess. This includes adapting to their powers, or even shapeshifting with them - although it will always remain cosmetically wooden. Alternatively you may purchase a wooden prosthetic for another appendage such as a wooden arm, or a wooden head. These function similarly, with the wooden head even able to replicate their memories and cognitive abilities, though it will be up to you to find a way to keep them alive long enough to put the wooden head on in its place, or to revive them once you have."
100 CP,Master Craftsman ,Pirates of the Caribbean 1.0,"You have exceptional talent as a blacksmith and metalworker. You can forge swords, repair firearms, create intricate locks and keys, and work metal with a speed that borders on the supernatural. Your blades are also perfectly balanced, your repairs are flawless, and you instinctively understand how to fix any broken item. You could easily find work anywhere with skills like these if fate didn’t have other plans for you."
50 CP,Cider Drinker,Alestorm,"You have all the skills necessary to run a 17th century family farm. You know the basics of agriculture and animal husbandry, as well as the basics of maintaining the tools and buildings of a farm. While not a fully proficient carpenter or blacksmith, you have a smattering of carpentry and the skills necessary to perform minor repairs and common maintenance to metal tools. You could survive as a subsistence farmer, assuming you had the land, and some help building the farm in the first place."
