400 CP,Normandy SR-2 ,Mass Effect - Legendary Edition,"Soon to be one of the most iconic ships in the galaxy, this ""deep scout"" frigate was co-developed by the Human Alliance and the Turian Hierarchy, and upgraded by Cerberus. It's stealth system is the main selling point of this ship, storing any heat generated in lithium heat sinks deep within the hull. Twice the size of the original, it has many amenities that make it very comfortable for its crew while still being an effective ship. It is also open to installing an AI within, allowing it to control the many systems within effectively."
400 CP,Arcturus II,Mass Effect - Jumpchain,"Actually named the Orion, this is a prototype deep space station that disappeared during a malfunction with an experimental FTL drive. Aside from the phrase liberate tutemet ex inferis scrawled in blood over the docking bay, and the command compartment looking like Slaanesh and Khorne had a baby, it’s mostly intact. Fully stocked and supplied, including a full crew compliment of LOKI mechs, sitting quietly above an out of the way planet in and out of the way system in an out of the way corner of the galaxy. Of course, some of the megaliths on said planet look pretty ominous, but that’s surely nothing serious. In fact, it’s got level after level of limited production and resource refining facilities, all the subsystems you would need to house up to fifty thousand people, enough weapons to duel three or four Reapers and win, and it even comes fully loaded with all the supplies, resources, and equipment you would expect to find on one of the most powerful defensive stations to have ever existed. And hey, if you snoop around its exhaustive research facilities enough, maybe you can even figure out how to turn its engines back on!"
400 CP,The SSV Normandy SR-1 ,Mass Effect - Jumpchain,"Congratulations! You’re now the proud owner of a near exact replica of a prototype military stealth frigate. She’s got guns, big honking engines, and she’s mean as all get out. Assuming a more advanced alien race doesn’t use her for target practice, of course. She’s also yours to customize. Change her name, her paint job, her decals, anything at all you want. Just be warned, if anyone realizes what you’re flying, they will ask questions. By default, she comes with a crew of LOKI mechs. They will... keep her operational but don’t expect them to do more than the absolute bare minimum. I hope you’ve got a crew."
400 CP,Shadow Hand ,Mass Effect - Jumpchain,"Incredibly advanced, massive, and incredibly secretive, this ship is the home base of the Shadow Broker... and now you. Equipped with hard light constructs, a horde of maintenance mechs, and deck after deck of sensor and communications equipment and you have one of the two most advanced command and control vessels every created. Reams of economic data, hundreds of thousands of secure servers, quantum communications arrays, and access to nearly every possible data stream that an information broker could ever dream of is more than available onboard this pinnacle of luxury and terror. Torture suite’s located in the dungeon, in case you were wondering."
400 CP,Space Station,Mass Effect - Legendary Edition,"For so long, sentient life has looked to the stars and wished to live amongst them. And now, you can. This space station of your own design is practically a metropolis on its own, with all the necessary amenities and systems that would include. It's reactor will never run out of energy to power everything, and you'll find any damaged areas repaired within about an hour. Now, should you be the creative type, any upgrades you or your companions might install within this station will be fiat backed as if it was there all along."
500 CP,Omega ,Mass Effect: Beacon’s Effect Series Jumpchain,"Omega is a mobile space station that has been retrofitted as a criminal hub and a
center of black market activities. It is a hub for smugglers, mercenaries, and other
unsavory characters, making it an ideal location for recruiting soldiers and acquiring
resources. Omega Station is also heavily armed and armored, making it a formidable
force in any battle. Its FTL engines allow it to quickly deploy to any location in the
galaxy, making it an excellent base of operations for covert missions."
500 CP,Kronos Station ,Mass Effect: Beacon’s Effect Series Jumpchain,"Kronos Station is the original headquarters of Cerberus and one of their most heavily
defended locations. This is a heavily fortified mobile space station that has been
retrofitted as a Heavy Weapon Platform. It is equipped with state-of-the-art weapons
and technology, making it a formidable force in any battle. With its advanced FTL
engines, Kronos Station can be deployed to any point in the galaxy to serve as a
Forward Operating Base, providing tactical support and strategic advantages to your
forces. Aside from its role as a powerful fortress this facility is filled with a vast number
of powerful warriors such as Phantoms, Assault Troopers, Guardians, and Atlas Mechs"
500 CP,Purgatory Prison Ship,Mass Effect: Beacon’s Effect Series Jumpchain,"A massive prison ship, similar to the one used by the Blue Suns in the Omega Nebula.
The Purgatory Prison Ship is designed to hold dangerous criminals and keep them
isolated from the rest of the galaxy. It has multiple levels, with each level being more
heavily guarded and more dangerous than the one before it. The ship is heavily armed
and well-defended, making any escape attempts nearly impossible. The Purgatory
Prison Ship can be summoned and controlled by the jumper, allowing them to use it as
a mobile base or a tool for capturing and imprisoning enemies. The ship is equipped
with advanced technology that allows it to scan and detect criminal activity, making it an
effective tool for tracking down wanted fugitives.
Additionally, the ship comes with a variety of weapons and equipment that can be used
by the jumper or their companions. This includes advanced security gear, heavy
weapons, and even a fleet of small fighters that can be launched from the ship. Overall,
the Purgatory Prison Ship is an extremely valuable asset that can be used for a variety
of purposes, from capturing and imprisoning dangerous criminals to providing a mobile
base of operations for the jumper and their allies."
600 CP,Tempest-class,Mass Effect: Andromeda JumpChain,"You get a copy of the Tempest survey ship, and all ships of this type are meant for long-range, long-term exploration. It doesn’t have any weapons, but it’s got a research center, tech lab, bio lab, crew quarters, your quarters (which are the biggest on the ship), med bay, a vehicle bay, and a ODSY drive that’s nice and stealthy. It also somehow has an Internal Emission Sink stealth system, which is a classified stealth system developed by the Turian Hierarchy and the Systems Alliance. You will have to source your own pilot though: Kallo Jath may have helped build the Tempest-class ships, but he’s loyal to the one he made with his compatriots."
600 CP,Cruiser,Mass Effect - Jumpchain,"Actual fire power, and the mainstay of conventional space navies, the cruiser is more of an investment than a ride. You have at your fingertips a ship capable of gutting any civilian vessels and most smaller military ships in a single volley. Even other cruisers tend to die in a relatively small number of shots. Though that same flimsiness is also imparted upon you as well. In terms of pure gratis, you have a rather impressive range, easily able to run for months without needing resupply, a crew of LOKI mechs to manage your ship’s needs, and all of the specialized rooms one would expect on a cruiser. This includes a science lab, captain’s quarters, fabrication benches, medical suite, armory, and even a hanger large enough to serve as a training room and gym in one. While not as developed as the SR-2 technologically speaking, your ship is much better suited for the rigors of pure combat and much, much lower profile. Despite needing to use one of your two complimentary shuttles to operate in atmosphere, you won’t have entire nation states freaking out about you having a stealth cruiser. And if you’re lucky, or rich, enough they might even buy the story you’re telling them about how it’s totally legitimate for a civilian to own a piece of hyper lethal military hardware."
600 CP,Nexus Station,Mass Effect: Beacon’s Effect Series Jumpchain,"Nexus Station is a mobile space station that has been retrofitted as a diplomatic hub. It
is equipped with advanced communication systems and facilities for hosting negotiations and other diplomatic events. The station is also home to some of the galaxy's most prominent diplomats and politicians, making it an ideal location for forging alliances and establishing treaties. With its powerful engines, Nexus Station can quickly travel to any point in the galaxy, making it an invaluable asset for any faction seeking to expand its influence and establish new relationships with other factions."
600 CP,Geth Dreadnought,Mass Effect: Beacon’s Effect Series Jumpchain,"The Geth Dreadnought is a massive warship used by the synthetic race known as the
Geth. It is heavily armed and armored, and is capable of generating powerful energy
shields that protect it from all but the most powerful attacks. The Geth Dreadnought is
operated by a sophisticated AI, and is capable of coordinating with other Geth ships to
devastating effect. It is often used by the Geth for offensive purposes, and is a feared
sight on the battlefield."
800 CP,Collector Cruiser,Mass Effect - Jumpchain,"Second in advancement only to the Reapers themselves, this ship is as much a mobile hive as it is a ship of war. Utilizing advanced technologies, including some (non brainwashing) Reaper tech, it’s faster, better armed, better armored, and more sensitive than any other cruiser in the galaxy. Able to use esoteric sensors, possessing hyper efficient reactors, able to gut dreadnoughts, this is, unquestionably, one of the best ships in the galaxy. And, even though it lacks any real stealth capability, it still has an advanced electronic warfare suite, communications and sensor jammers, and even a seeker swarm that you can deploy in battle. Even better, you get a full hive of collectors to man and maintain it for you. They’re weird, but fanatically loyal and the Reapers can’t seize control of them unless you let them."
800 CP,Mass Relay Network,Mass Effect - Legendary Edition,"The greatest and most useful system around when it comes to travelling across the galaxy, the Mass Relays can transport starships instantaneously to another relay within the network, allowing for journeys that would otherwise take years or even centuries with only FTL drives. You now have an extensive network of these following you from world to world, with one Mass Relay in every solar system within the Milky Way galaxy, or whatever galaxy you initially start in. You have admin privileges, so you can turn off individual relays, limit what can pass through them, and even remove their safety systems, essentially turning them into giant interstellar railguns. Should you own the [Citadel] then you can do all of these and more from the space station, as opposed to having to manually do it for each relay. If any are damaged or destroyed, either by your hand or another's, they will be fully repaired in your next Jump."
800 CP,Quarian Flotilla,Mass Effect: Beacon’s Effect Series Jumpchain,"The Quarian Flotilla is a massive fleet composed of hundreds of ships, each home to a
small part of the Quarian race. The fleet is led by the Admiralty Board, a council of the
most experienced captains and tacticians in the Flotilla. The ships are equipped with
advanced engineering systems, allowing them to repair damage quickly in the heat of
battle. By purchasing this option, you can claim the Quarian Flotilla for yourself, giving
you access to the full might of the Quarian fleet. You will also gain the loyalty of the
Quarian people, who will fight alongside you,"
800 CP,Volus Trade Fleet,Mass Effect: Beacon’s Effect Series Jumpchain,"The Volus Trade Fleet is a massive collection of cargo ships that spans the entire galaxy. The fleet is operated by the Volus, a race of small but industrious beings known for their expertise in trade and commerce. Each ship is equipped with advanced Volus technology, including state-of-the-art communication systems and powerful engines. By purchasing this option, you will gain control of the Volus Trade Fleet and all of its resources. You can use this fleet to establish lucrative trade routes, or to defend your cargo against pirates and other threats."
900 CP,Asari Armada,Mass Effect: Beacon’s Effect Series Jumpchain,"The Asari Armada is a formidable force made up of hundreds of warships, including
dreadnoughts, cruisers, frigates, and fighters. The armada is commanded by the most
experienced and skilled asari commanders and is equipped with advanced asari
technology, including biotic amplifiers, energy shields, and mass effect fields. With their
mastery of biotics and tactical abilities, the Asari Armada is a powerful force that can
quickly respond to threats and engage enemies in any situation. By purchasing this
option, you may claim the Asari Armada for yourself and command it to defend your
interests."
