200 CP,Commander,Generic ASOIAF Fanfiction,"Learning to command is the job of a lifetime, it’s something nobles are trained in from the moment they can walk. Although very few ever achieve more than basic competency, to work autonomously from their liege and lead men into battle, you’ve reached a greater height. Whether from years of being a squire under a fantastic commander, learning all of their secrets, or a combination of a good library and a mind for the craft, you have become one of the greatest commanders of your realm, and recognised as such in the entire civilised world. Tactics, strategy, logistics, even propaganda and morale, you know it all, and can easily adapt your talents to other worlds and weapons as well."
300 CP,Cold Hands,ASOIAF - Small Council Jumpchain,"It is common for men to break when they come eye to eye with the Dark. You are made of far stronger stuff. Even tortured to the brink, isolated and abandoned, you will never forget your beliefs and purpose. If you are part of an organisation, that organisation will always recognize you as one of them, as long as you abide by their rules to the best of your ability. In addition, your adamantine will grants you immunity to possession or trickery based magics such as warging, mind control, glamours or shadow binding."
300 CP,Unsullied Grit,Game Of Thrones - Version 1.201,"You have unbreakable will, easily equal to that of the Unsullied Legions from Astapor, able to stand through extreme pain and hardship. You are also capable of completely controlling yourself, no longer falling into a bloodthirsty rage in the case of a battle, only to then commit atrocities."
300 CP,Qyburn's Scorpion,Game Of Thrones - Version 1.201,"Repeating scorpion, range of several miles, hits what it’s aimed at in a straight line. You will not need to adjust for either distance, curvature of the earth, or weather."
400 CP,What Do We Say to the God of Death?,ASOIAF - Small Council Jumpchain,"Your years as a warrior and protector have given you a heightened awareness of threats, even those directed at others in your charge. You experience a sixth sense regarding impending danger, feeling subtle warnings when an ambush or betrayal is imminent. This extends to any threat against yourself, your allies, or those you are sworn to protect, whether in the heat of battle, the backrooms of court or poison in a chalice.  You are also attuned to conspiracies, possessing an instinctive awareness of plots aimed at harming you or those close to you.
"
400 CP,Fear Cuts Deeper Than Swords ,ASOIAF - Small Council Jumpchain,"Your unmatched willpower allows you to stay focused and disciplined no matter the circumstances.  You do not stop fighting. Even drenched in your own blood, you press on until there is no life left behind your eyes. You will survive, you will push on, you will not yield, no matter the tribulations. You can stand and draw your sword against a tide of death without hesitation, and you will cling to survival with every ounce of your strength  a dozen times over. 
"
400 CP,Armor of the Kingsguard ,ASOIAF - Small Council Jumpchain,"You possess a suit of exquisitely crafted white armor of the Kingsguard, perfectly fitted to you and aesthetically pleasing. This armor can take on any appearance you desire, should it be traditional Kingsguard regalia or something entirely different. Lightweight and comfortable, it won’t hinder your movement, yet it offers the protection of fully enclosing plate armor as long as it covers most of your body. This armor is virtually indestructible, even largely impervious to Valyrian steel or starmetal. Additionally, you may choose to have it enchanted with protective runes, similar to the ancient armor of House Royce. After each battle, the armor will magically repair and cleanse itself, requiring no upkeep on your part.
"
400 CP,Genius Strategist,Game Of Thrones - Version 1.201,"You are now a strategist unparallelled on Planetos, rivalling the likes of Napoleon and Alexander the Great, with a strategic mind that can, with enough resources and determination, change the face of the world. You can now win a battle whilst greatly outnumbered if only you have the time to prepare."
500 CP,Sword of the Morning,Game Of Thrones - Version 1.201,"You are one of the greatest warriors to grace the face of Planetos in a generation. Your mind and body are in perfect sync with combat. You could easily analyse a battlefield to create an imaginary version of it in your Mind’s Eye to easily predict the movements of your opponent until they stop being a threat... or if they play dead. You could fight 10 men, perhaps even 20 by yourself, and come out without a scratch. Against truly skilled opponents on the level of Ned Stark in his prime, this number goes down to 4-7. This is quite straining to a baseline human, but it is possible to expand the limits of your predictions with training, unnatural modifications or perks from another Jump. You also gain a substantial increase in skill to dual wield your preferred weapon with the same level of mastery that you wield one."
600 CP,Storied Hero,ASOIAF - Small Council Jumpchain,"You are the epitome of knighthood, an unparalleled force on the battlefield and the paragon of the Kingsguard. You could match the swordsmanship of Ser Arthur Dayne, the leadership of Ser Duncan the Tall, the bravery of Ser Barristan the Bold, the beauty of Ser Jaime Lannister, and the nobility of Prince Aemon the Dragonknight. You easily stand as the greatest knight to ever live in every facet of the ideal.  Your presence alone can sway the tide of battles, lifting allies’ spirits and striking despair into foes. Your skill with a blade is such that people would call you the Warrior reborn, allowing you to win a bout when outnumbered and surrounded on all sides. Your poise, gallantry, and skill set you apart, making you a living legend, an example for all the world to follow. 
"
600 CP,Company,Hedge Knight,You have command over a hundred sellswords willing to follow your orders to the grave. These professional mercenaries are considered men at arms with average fighting skills but learn what you teach them incredibly quickly. The group regains any losses at one person a week and accepts any additions but they are followers and not companions. 
