200 CP,Phantom,Halo - The Covenant,"A far more modern and advanced covenant dropship, in comparison to the Spirit. As the spirit, it can hold 30 passengers in its main bay, and 2 ghosts or one wraith attached underslung. However, its side doors offer a far safer method of deployment, and it has much greater weaponry- 3 heavy, fully automatic plasma turrets (firing explosive rounds) mounted across the vessel, and 2 user-operated plasma autocannons on the doors. It is capable of sustaining far more fire than the Spirit as well, though it has notable weak points on its back and in its engine pods. It is also capable of being equipped with an invisibility module, though this will give out when opening fire."
300 CP,UNSC Infinity Wreckage,Halo Infinite ,"A copy of what remains of the UNSC’s pride and joy. Rather than Laskey, this one only heeds your authorization and those you designate. By default, it appears floating in orbit around Installation 07, dead in the water. This ship could perhaps be repaired with a dedicated crew and plenty of resources, but it would take a lot of time. As it is, you may be better off partially restoring it for a base, as there yet remain sections that possess a sealed atmosphere. Comes with fiat-backed plumbing and power. Given that the ship was evacuated in such a hurry, there are doubtless a great deal of supplies still held within.*"
300 CP,Halcyon Class Cruisers ,Odyssey of a Mage Jumpchain,"The Halcyon Class Cruisers are some of the most commonly used vessels in the UNSC fleet. These medium-sized capital ships are approximately 1.2 kilometers long. The vessels are equipped with a reinforced superstructure, making them exceptionally resilient against both kinetic and energy-based attacks. Each cruiser boasts a formidable array of weaponry, including Magnetic Accelerator Cannons, Archer Missile Pods, and a suite of point-defense guns, providing balanced offensive capabilities effective against large capital ships and smaller, agile fighters. The ship's internal structure is designed to compartmentalize and isolate damage, enhancing its survivability in combat. Lastly, the ship has an array of support systems including comprehensive repair facilities and medical bays."
300 CP,YSS-1000 Sabre,Halo - UNSC.,"The Covenant are somewhat matched if there’s enough humans attacking them on the ground, but space has always been something of a rough gamble for them. Their technology, their fighters... it can all be overwhelming. But that’s no excuse not to take the fight to the alien menace. No matter the odds, one must fight. This plane is designed for peak acceleration and maneuverability in orbital combat, with the ability to even compete favorably with the Covenant’s Seraph fighters. It comes with two M1024 30mm autocannons and Medusa missile pods to lock onto and attack aircraft that could shake most projectiles. It even comes equipped with experimental energy shielding technology to increase its durability in combat. Meet the enemy and show them you will not go quietly into the night."
300 CP,Stealth Cruiser ,Halo - UNSC.,"It goes without saying that the bigger a ship is, the harder it becomes to keep it in stealth. That’s why stealth vessels tend to be small. So when someone got the idea of making a Prowler the size of a frigate it was seen as comical before ONI went and did it anyway. Coming in at four hundred and eighty-five meters, this large vessel is completely radar-invisible and when the baffled engines run below thirty percent the thing is as dark as interstellar space. Along with a more powerful version of the active camouflage unit that Prowlers have, the ship has a truly impressive array of sensors and data transmission methods to stay in the know while being large enough to ferry things around... in essence, this ship acts like a top-secret mobile command center. It also has room for a special conference center that is completely sealed off from the rest of the ship for the sake of secrecy."
300 CP,Stalwart-class Light Frigate,Halo - UNSC.,"Designed with planetary defense in mind while being able to serve as a support ship, this vessel seems to strike a perfect balance between fleet support and troop transport due to its unusually large amount of weapons and have seen use since 2531 within Admiral Preston Cole’s fleet. Coming in at four hundred and seventy-eight meters in length and having six hangar modules, the ship is more than capable of ferrying around nearly three hundred troopers and a small fleet of dropships and vehicles to deploy. It is also unusually well-armed for a frigate, carrying a large Magnetic Accelerator Cannon while holding sixteen Archer Missile Pods and seventy-six Streak Missile Pods. It also has six Rampart point-defense cannons and fifty-two Bulwark Point Defense guns in the event that you just needed to fill the entire air with nothing but bullets. This ship will serve you well."
300 CP,Halberd-class Destroyer,Halo - UNSC.,"Hit them hard, and hit them fast. That’s what it means to be a destroyer, and this arrowhead-profiled vessel first serviced in 2517 fulfills that goal in spades to the point of being able to inflict heavy damage on even the largest of Covenant ships. While technically small at four hundred and eighty-five meters, it has a rather thick hull with high- quality armor made with Titanium-A alloy and partly of vanadium steel, while being rather fast thanks to its large amount of engines. While it only has a single hangar bay for moving and transporting troops, it does have an obscene amount of weaponry in the form of a spinal-mounted Magnetic Accelerator Battery composed of twin-linked  170mm/647mm high-velocity coilguns, twenty-six Archer Missile Pods, four Rampart point-defense cannons... and three Shiva-class nuclear missiles with a rather impressive yield. Along with emergency thrusters on hardpoints for expert maneuvering and gravity generators to slow down small incoming craft, this vessel is completely dedicated to making its enemies miserable."
400 CP,Scarab,Halo 3: ODST Gauntlet,"Originally used as excavators and mining platforms, the Deutoros-pattern Fortress Breaker is one of the most powerful Covenant land units and has been the final sight of many a Helljumper. Must feel good to take your turn behind the wheel! This superheavy walker can be deployed from low orbit, and its quadrupedal mobility allows it to maneuver through difficult terrain and even moderate slopes. The Scarab’s main focus cannon has the power to effortlessly cut through buildings while its crew deck has room for up to a dozen personnel to man defensive turrets, making the machine the center of any offensive operation. Just be sure to have your allies cover your weak points. You’re tough, but you ain’t invincible!"
400 CP,CAS Assault Carriers ,Odyssey of a Mage Jumpchain,"The CAS Assault Carriers are one of the most widely used ships in the Covenant Navy. These capital ships, spanning nearly 5.5 kilometers in length, serve as both command centers and front-line assault platforms. They are equipped with an extensive array of plasma weaponry, including powerful energy projectors and plasma torpedoes. Their hangars house numerous dropships, Seraph fighters, and other support craft, enabling rapid deployment of ground forces and swift air support. Additionally, the CAS Assault carriers boast formidable energy shields and advanced armor plating, providing substantial defense against enemy attacks. These carriers are the backbone of the Covenant fleets."
400 CP,Autumn-class Heavy Cruiser ,Halo - UNSC.,"So you’ve seen frigates and destroyers and stealth ships. All fine and dandy, but the UNSC can’t quite win the war without some serious heavy-hitters or capital ships. The top brass recognized this and began retrofitting a Halcyon-class light cruiser in preparation for OPERATION: RED FLAG and to try and fix up the many weaknesses the ship originally had. What you have here is what happens when the production is streamlined after the war, so consider this a prototype. Coming in at one thousand, four hundred and twenty-five meters it sports truly thick amounts of Titanium-A alloy while having multiple, smaller shield generators that flare up only when a point of impact is detected after the armor has been sloughed away by enemy attacks. It also comes with an advanced and extensive set of long-range scanners along with reverse-engineered Covenant hyperscanner detectors, along with a battle network on its dorsal superstructure. It also comes with a few large hangers and drop bays in order to field hundreds of troops and multiple vehicles in the event you just need to wreck anything on the ground. Its armaments are nothing to scoff at either, carrying four coilgun batteries, thirty-two Archer missile pods, six Sentry autocannons and six Rampart point-defense cannons along with a Mark IX Heavy Magnetic Accelerator Cannon that can shred many of the smaller Covenant vessels in a single hit. They aren’t kidding when they said this thing is heavy."
500 CP,Ghost of Gbraakon,Halo Infinite ,"A copy of the only known remaining slipspace-capable ship in orbit above Installation 07, keyed to respond only to you and your authorized allies. Only comes with an NPC crew who are limited to running the ship, but otherwise possess all of the same armaments, supplies and support vehicles as the original. Comes with fiat- backed plumbing, air and power."
600 CP,Covenant Corvette,Halo - The Covenant,"This is considered a light Covenant vessel. It has a length of one Kilometer, and is equipped with 12 pulse laser turrets throughout the hull as well as 6 plasma torpedo launching bays. These torpedoes home in on their targets from thousands of kilometers away with pinpoint accuracy, and have an explosive yield of one kiloton- this has lead them to be well known as one of the most deadly tools in the war against the humans. The ship is equipped with a crew of a few hundred warriors, though it may be augmented to a number of one thousand, which is the maximum the ship can support. It is capable of FTL through the alternate dimension known as slipspace, which allows it to travel at speeds of up to 40 light-years per day. Though autonomous, it is not independent, and will require regular resupply runs with carriers or colonies. Still, this affords you far greater freedom than most... Shipmaster."
600 CP,Jumper’s Tithe,Halo Wars Jump V1.0.,"This feat of shipbuilding truly is a testament to the Covenant’s might. You gain a Sinaris-Pattern Heavy Destroyer. It comes armed with a superheavy excavation beam, 2 plasma beam emitters, 24 plasma cannons, 6 plasma torpedo silos, 20 pulse laser turrets, 40 plasma bombardment mortars, and a fighter complement of 12 Seraphs. Like the PhoenixClass above, this ship has an interior that will magically expand to comfortably hold however many personnel are currently inside. While it does not come with a miniature factory like the human’s ship does, yours is still technologically superior in almost every way."
600 CP,Infinity Super Carriers,Odyssey of a Mage Jumpchain,"The Infinity Super Carriers represent the pinnacle of UNSC naval engineering, serving as the largest and most powerful vessels ever constructed by modern humanity. These behemoths, measuring approximately 5.7 kilometers in length. They function as mobile command centers, fleet flagships, and formidable combat platforms. They’re armed with a vast array of weaponry, including dual Magnetic Accelerator Cannons, hundreds of Archer Missile Pods, and a comprehensive suite of energy-based weapon systems. The carriers are also equipped with extensive manufacturing and repair facilities capable of producing and maintaining a fleet of smaller ships and fighters. This combined with state-of-the-art medical facilities, research labs, and command and control centers, makes them self-sufficient mobile fortresses. This vessel comes fully staffed with thousands of crew members, including marines, pilots, engineers, and command staff."
600 CP,Epoch-class Heavy Carrier,Halo - UNSC.,"The more important a ship is, the bigger it seems to get in order to handle greater damage. Such is the case with this ship coming in at two thousand, five hundred and sixty- three meters and being a true example of what it means to be a tank. It has been shown to take extreme amounts of damage thanks to its impressively thick hulls of Titanium-A alloy and its size, along with being divided into three parts to ensure that it can compartmentalize any damaged sections. But what makes this vessel impressive beyond its size isn’t the large amount of troops it can field or the large hangar bays that can deliver multiple ships. It’s the armaments. Armed with a rapid fire variant of the Magnetic
Accelerator Cannons found on Stalwart-class frigates, the cannon is complimented by two naval coilguns while also possessing twelve Sentry autocannons and twelve Rampart point-defense cannons for any ships or projectiles that get close. Supplementing those weapons are twenty Helix point-defense cannons and seventy Archer Missile pods, and twenty Bident Missile pods for any larger ships that felt the need to get close. In the entirety of the UNSC fleet, this is easily one of the biggest ships out there."
600 CP,Slipspace Portal Generator,Halo Termination Jump,"Originally it was a large complex that was designed to create a large, two-way portal on Reach’s surface that can connect it to the Ark. Your version, however, is a much smaller device, about 1/100th of the original facility found on Reach, that can still create a two-way portal anywhere within 100,000 light-years radius, but you are the one who designates the exit point which is not fixed. You can keep the portal open for an hour at a time and it mustbe left alone for at least the same amount of time before reactivating it. The portal is large enough to let the largest human ship easily enter it, but it is not big enough to accommodate the Covenant’s super carrier or similar sized ships. To make the portal work you must first need to deploy it to a planet’s surface or at least on the surface of a moon. It comes with its own control panel and palm sized remote controller. You can activate it from anywhere within the same galaxy. With it you also get a galaxy map that automatically updates whenever you enter a new galaxy, and has its own Slipstream Space Crystal that is 21 the heart of the system and empowers it.  aking out of this crystal and putting it into a slipspace drive will allow moving through slipspace hundreds of times faster."
600 CP,Slipspace Core,Halo Forerunner Saga v1.0,"This large crystal was unimaginably valuable to the Forerunners. They could never understand or replicate this core, and could only chip away tiny fragments of it which they carted away for use. This is the slipspace core from which all slipspace crystals were harvested to make slipspace drives. These crystals are what allowed the Forerunners to combat slipspace reconciliation. Without them, the Forerunners would be unable to travel anywhere fast using slipspace without having their vessels destroyed by the backlash. When the Capital fell, despite having time to evacuate, most of the people on the megastructure died as the ships available had had their slipspace crystals removed for storage. What is harvested from it will quickly regrow, fast enough that the Forerunners were able to supply their entire empire using the single core they had. One thing to be careful of while in this universe is the precursor’s ability to prevent slipspace travel using the star roads."
700 CP,Long Night of Solace,Odyssey of a Mage Jumpchain,"The Long Night of Solace is a behemoth of the Covenant Navy, stretching an immense twenty-nine kilometers in length. It normally serves as the Flagship of the main Covenant Fleet and is piloted by the Supreme Commander of the Covenant Navy. The ship's primary role is to act as command center for fleets and in the event of an invasion a supporting force. The ship has a massive array of armaments including twelve superheavy plasma cannons, a hundred beam emitters, and many other weapons. Additionally, the ship can deploy hundreds of Seraph fighters and over a hundred thousand ground troops."
800 CP,Forerunner dreadnought-,Halo - The Covenant,"This was the first forerunner relic found by your kind. This was the mighty ship with which they courageously left their home world to spread the word of the gods among the stars. This was the god-vessel that brought them together with the Sangheili, and it is this ship that sits dormant today, as the object of the worship of all of the Covenant, at the center of the grand chamber of High Charity. And now, it is yours. Its weaponry, disabled as a sign of goodwill between the Sangheili and San'Shyuum, has been fully restored to its original, continent-busting (at maximum) levels. However, you are not alone within it- it is completely and totally under the control of an AI. In time, you could find a way to remove it, but the ship shall function far better with it on board. It is your subordinate and thus is willing to complete your commands, to a point. It shall not engage in open warfare against humanity, and seeks redemption for a great number of sins, which it shall not name to you- unless you should prove yourself worthy and understanding."
900 CP,Unyielding Hierophant,Odyssey of a Mage Jumpchain,"The Unyielding Hierophant is a gargantuan Covenant command center and orbital station, stretching an awe-inspiring thirty kilometers in length. This massive station serves as a hub for Covenant military operations, capable of supporting and coordinating a fleet of over 500 capital ships simultaneously. The Unyielding Hierophant is equipped with an extensive array of plasma turrets, energy projectors, and defensive systems, making it a formidable bastion in space. Its internal facilities include shipyards, repair docks, and manufacturing plants, allowing it to maintain and refit the vast Covenant armada. Additionally, the station houses vast barracks and training facilities for Covenant troops, ensuring a constant supply of fresh forces."
