1200 CP,Kryptonian Physiology,Superman The Animated Series - Jumpchain,"You posses the body of a Kryptonian, an almost extinct alien species. In appearance, Kryptonians are virtually identical to human beings. Physiologically, they are completely different. Under the influence of a yellow sun Kryptonians have the following powers: Super Strength, Super Speed, Super Durability, Enhanced Hearing, Flight, Enhanced Vision, Heat Vision, and Frost Breath. Despite the immense power Kryptonians possess, they also have several weaknesses. They lose their abilities under the light of a red sun, if they don’t receive enough yellow sunlight, or if they are exposed to Kryptonite. In fact, Kryptonite is extremely harmful to Kryptonians and prolonged exposure can kill them."
200 CP,Black Mercy,Justice League Unlimited Jumpchain,"An incredibly deadly parasitic plant that will instantly paralyze anyone it attaches to and slowly drain their lifeforce while the victim experiences their perfect fantasy world. It is extremely difficult to remove this creature once it's attached to someone, the victim would have to fight back with their own willpower while someone works to remove the parasite in the real world if they wished to have any hope of survival. This creature is so powerful it can penetrate the physical and mental defenses of individuals like Superman or Mongul without any effort"
200 CP,Fine Asgardian Leather ,Loki Jump,"You have your own set of Asgardian Armor, defaulting into a green tunic overlaid with golden metal, as well as a green cape and horned helmet. It can be summoned onto your person at will, regardless of what you were wearing before, and is quite protective. Just bear in mind the TVA would prefer you stick to the approved uniform while you’re working with them."
200 CP,M-Ship,MCU - Volume 1,"Who cares about the world? Just fly away, take to the stars and see the vastness of space for yourself. This Ravager M-Ship comes in a color scheme of your choice, and can host a small crew of up to eight in a ship that has a small hyperdrive, allowing it to effectively 'jump' from one section of space to the other. The more distance, the more jumps needed."
200 CP,Dark Elf Harrow,MCU - Volume 1,"Are you sure it's wise to possess such a thing? Technology from before the light of the universe, belonging to the Dark Elves of old who see this world as poison. If you truly desire it regardless of the consequences it might bring, then be granted this truly unique ship. Large enough to carry a small boarding party and maneuverable enough to perform stunningly impressive feats, this ship rewards those who favor speed and turning over tanking shots. While it has no ranged weapons, its cloaking systems are second to none with the blade that spans most of the ship durable enough to slice through solid stone or metal columns without ever losing speed. Yes, it's literally a flying blade."
200 CP,Asgardian Armor,MCU - Volume 1,"This exquisite set of ornate armor is as beautiful as it is protective, and comes in the colors and style that you wish. Along with looking amazing and being deceptively lightweight, this armor can withstand a great deal of punishment and even self-repair itself slowly given time. When you want to be protected without sacrificing appearance? This is the armor for you."
200 CP,Warsong Vessel,MCU - Volume 2,"Upon the wings of the Valkyrie, you shall fly. Through the skies you shall reign and smite your enemies. This vessel is able to keep up with about any jet fighter, and can practically turn on a dime to boot. Having VTOL capabilities means it can also float in a horizontal fashion or switch to vertical to provide a sky-high seating for anything you might want to watch! As for defenses, it’s got twin laser gatling guns that can swivel around and be linked to devices on your wrist so you can activate them outside of the ship, as well as being potent enough to trash most military vessels its size. Fun times for all!"
200 CP,Kree Armor,MCU - Volume 2,"While this technically counts as a technologically advanced battlesuit, it is still armor nonetheless. Looking like a black leather armor set that covers the body, this artifact of the Kree grants significant protection against weapons or attacks, and even enhanced strength similar to what one might expect the Iron Monger suit to possess. Alas, that is all it does for now, though it is rather receptive to unusual energies to augment it further."
200 CP,Armor of the Mad Titan,MCU - Volume 2,"A curious development, to possess an item such as this. Were you a servant of Thanos at one point, or did you raid his armory somehow? Whatever the case, you wield this impeccable black and gold armor now. Woven with threads from cosmic shores and tailored to suit you perfectly, it offers significant protection while allowing full range of movement. The golden plates that adorn this armor will also grant significant protection from blunt force trauma, letting you take hits from wrecking balls or punches from beings with super strength to let you just keep attacking them instead. Go forth, and walk this cosmos a Titan."
200 CP,Stasis Chamber,Superman The Animated Series - Jumpchain,"This Agroan device is designed to freeze and preserve one occupant and later revive and restore them. To the person frozen it will be as if no time has passed, even if decades have gone by. Incidentally, the chamber itself is extremely durable, and nothing short of a nuclear explosion will harm the occupant inside."
200 CP,Berserker Staff ,MCU - Volume 2,"Technically more of an Asgardian relic rather than a purely magical one, it is nonetheless an effective tool that brings honor to the Nordic legends of warriors who would drown the fields in the blood of their enemies. Made from a strange metal, any who wield this staff receives a surge of both super-strength and adrenaline that allows them to fell entire groups effortlessly. This is also helped by being fueled with their inner rage and hatred, giving that extra push needed to go from a mere user to a mind capable of breaking bone and sundering flesh."
200 CP,New Genesphere,Young Justice v1.1,"A living New Genesis technology. She is a Sphere that is capable of adopting several forms, including that of a flying motorcycle, and a pill bu mode that can jam control signals, and take control of mechanized objects. She seems to enjoy your company and appears to be very loyal."
200 CP,Martian Blood,Young Justice v1.1,"It seems you have been injected with the blood of a Martian, this allows you to transform into any non-sapient animal you have seen before, even those who are from outer space. You gain their abilities, and powers, although this transformation can be overwhelming if an animal has innate rage issues."
200 CP,Emotional Activation,Out Of Context DC Aliens Supplement,"Tamaraneans are innately keyed to their emotions. They draw power from their hearts and passions, and their feelings are a source of strength. Now you can take this facet and apply it to yourself, discovering how to apply emotions to your powers in ways that amplify them and make them easier for you to use. You are also more empathetic and capable of understanding both your own emotions and those of others, even others vastly unlike you (though this is still challenging)."
300 CP,Martian Man ,Invincible - Jumpchain,"You have gained the ability to shapeshift in a huge way: you can alter your appearance as well as mold your body into new and fantastic forms. You can alter the shape of your body in any way and into pretty much any organic substance, allowing you to do things like grow gills to breathe underwater or grow wings and alter yourself to fly. This power comes with a pocket dimension full of mass that you can add or subtract from in order to aid you in your shapeshifting. There are a few thousand pounds here that you can put to use or that you can feed any amount desired into. Any mass that gets destroyed from this dimension regenerates in 24 hrs. These shapeshifting skills allow you to change yourself into other matter and colours allowing you to disguise yourself as a vacuum cleaner or similar if you so desire"
300 CP,Casket of Ancient Winters,MCU - Volume 2,"When Odin took charge over the Nine Realms, he collected dangerous items that could threaten the peace of all who lived within them. He hid these away, to ensure that they could not be used on the innocent. But you know, not like that stopped a good episode of Storage Wars. A small cube the size of one’s head, it contains the infinite icy cold of Jotunheim. Able to summon a blast of icy cold that can freeze enemies solid, or a vortex that could freeze an entire landscape while significantly augmenting any ice abilities you possess. Given enough time, one could theoretically bring about a new Ice Age with this. Just be careful, alright?"
300 CP,Eternal Flame,MCU - Volume 2,"Many things are locked within Odin’s precious vault. Things that could shake worlds, or end them entirely. Things that if unleashed without concern or care, could spell certain doom for those unfortunate enough to be caught by the wrath of its wielder... so that’s why we’re just going to sell one such item with a total disregard for your intentions. This peculiar item is a mystic flame which can never be extinguished, due to being the true essence of the fire giant Surtur. As such, the flame has the power to revive the deceased as undead warriors to do your bidding, and can empower fire abilities to
some extent. It also has the bonus of accepting any flame you introduce to it, drinking to add them to its own embers. But be warned... the more you add, the more problematic it could be if someone else found it and used it against you."
300 CP,The Girl of Steel ,Superman The Animated Series - Jumpchain,"Kara In-Ze, also known as Kara Kent and Supergirl. Kara is the sole surviving citizen of Krypton’s sister planet Argo. She is currently frozen in a cryogenic facility in space, though if events proceed uninterrupted Superman will awaken her soon. She has all of the powers and weaknesses of a Kryptonian, though her abilities will not equal Superman’s until she reaches adulthood. Kara is a headstrong but earnest young woman with a strong sense of right and wrong.
"
400 CP,Black Kryptonite,All-Star Superman A Jumpchain CYOA,"Contained within a sealed box of lead is the dreaded Black Kryptonite. This one doesn’t depower and poison someone upon exposure - instead, it twists and subverts them, making them the opposite of who they normally are. The brave become cowards, the kind become cruel and wrathful, and so forth. Upon exposure, the effects last for several hours upon leaving the presence of the rock, with the timer ‘resetting’ upon being exposed to it again. And strangely, this one works on non-Kryptonians as well...I’d be careful if I were you.
"
400 CP,Delilah the Dark Elf,MCU - Volume 1,"Not everyone agreed with the homicidal views of Malekith and his horde of Dark Elves in regards to the light in the universe. A rare few such as Deliah felt that their time had come and gone, and would resign themselves to seeing what this new state of creation could offer. She's very curious as a result, and it's a good idea not to leave her alone with any technology for more than ten minutes if you don't want it disassembled and in the process of being studied. She's very meticulous at recording anything she finds though, so perhaps it might be good to let her work."
400 CP,Manhunter Squad,Justice League Unlimited Jumpchain,"A team of seven powerful Manhunter robots, the machines used by the Guardians of the Universe before the creation of the Green Lanterns. A single one of these deadly robots is strong enough to wreck and entire city street, and whole group of them can take on nearly the entire original Justice League. These things can fly, travel to distant star systems in hours, throw large vehicles with ease, and survive being smashed into burning cars or thrown through walls. They also wield powerful staffs that can project deadly energy blasts and are more than proficient at using them. Additionally these machines are very intelligent, one was even able to come up with a long-term plan to managed to fool even the Guardians. Don’t worry about these things betraying you, their loyalty is assured even if you decide to stop using them at some point."
400 CP,Terrigen Crystals,MCU - Volume 2,"There’s dangerous items, and then there’s this thing. A relic from the Kree Empire, these crystals are often sealed inside a container called a Diviner in order to ensure the mist that these crystals spread is kept in check. Why so? Well, the mist causes any who contain the right genetic code to undergo Terrigenesis, where their body becomes enveloped in a stonelike cocoon before breaking open and granting superhuman powers... sometimes with physical changes to help. If they don’t have the proper genetic code, then they merely turn to stone before crumbling into pieces. Do be careful."
400 CP,Heat Vision ,Superman The Animated Series - Jumpchain,"A Kryptonian’s deadliest weapon. Heat vision is essentially a high-intensity laser that will scorch anything it touches. This laser is extremely precise, and can be used to heat up cold drinks or lobotomize people as necessary"
400 CP,Kara Zor-El,Smallville,"Daughter of Zor-El, you and Kara don’t have a history yet; in fact, you two haven’t even met each other seeing as how she is currently in hibernation within the dam. But, at some point in this jump; you and Kara will meet each other and before you ask no it will not be love at first sight but there will definitely at least be mutual attraction something that will grow as you two get to know each other and spend more time together and within a few months or so; you two will definitely be a hundred percent heads over heels for each other forever. So get to work. Comes with Kryptonian Species."
400 CP,Super Strength,Superman The Animated Series - Jumpchain,"The raw physical power of a Kryptonian. It’s now easy to throw cars or crush steel girders. You’re even more powerful than a locomotive, able to stop an out of control train with just brute strength."
500 CP,Dwarven Forge,MCU - Volume 2,"There is a place called Nidavellir. A place that has contained a dying neutron star, it was known for creating some of the most powerful weapons to exist in all of the Nine Realms. Forges were heated eternally from the heat of this star, strong enough to kill even the greatest of Asgardians were it not for one of the weapons forged in this very place. The mythical Uru springs from this place, metal that is used in the weapons of the gods. Such a place would cause untold prosperity or ruin depending on who held this place. Mayhaps the dwarves who controlled such a place realized the dangers of only having one, so there is a second structure that has been hidden away in the event Nidavellir was attacked. Maybe call it Myrkheim? Regardless, the heart of a dying star is yours to use in these mythical forges. Great works shall be created in these halls. Terrible, but great. Just don’t get in the way of the focusing lens. It could kill you."
600 CP,Full Coalition Database,Invincible - Jumpchain,"You gain a full Coalition of Planets database that adapts to be readable on any computer or similar device. Contained in this database is a copy of every piece of information every developed by the Coalition or any of their member races. This includes space tech, medical knowledge, history, and even the most classified of military secrets. It even holds the knowledge of how to make tailored super-plagues of killing off specific species with zero chance of mutation or the plague affecting an undesired species, in addition to the creation of lesser diseases."
600 CP,Full Viltrumite Database ,Invincible - Jumpchain,"You gain a full Viltrumite Empire database that adapts to be readable on any computer or similar device. Contained in this database is a copy of every piece of information ever developed by the Viltrumites or any of their slave races. This includes space tech, medical knowledge, history, and even the most classified of military secrets. It even holds the new invention of how to cure species specific super plagues, and lesser diseases.
"
600 CP,Sanctuary II ,MCU - Volume 2,"By all the entities of the cosmos, what strange turn of events would allow you to acquire a vessel such as this? Should the Mad Titan find you somehow possess this then there would be a terrible war indeed. Spanning miles across and possessing its own FTL jump capabilities, this vessel brims with energy weapons while containing multiple ships to deploy such as the round Q-Ships and diamond- shaped drop pods to deploy any number of troops. Troops that include the mindless Outriders, tall and  multi-armed who exist only to serve the whims of you or those you command. Cybernetic Chitauri serve as stewards of the main vessel, which holds labs and fabricators while even holding small arenas for warriors to spar with each other. Most importantly, it also comes with a main hall that holds a massive stone throne upon carved stairs so all will know who is truly the master of this vessel and the world it hovers over."
600 CP,The Zeta Gem,Soon I Will Be Invincible,"A power source of incredible potency, the Zeta Gem could energize a dozen giant deathbots or a flotilla of battle blimps with its trembling power. The core of this fist-sized, luminous gem is a fissure right into the heart of the Zeta Dimension itself, and from which the gem's power comes. Limitless in its source, should it be breached the results would be catastrophic for our world at best. Encased in the right device, exposure to a barely-controlled dose of Zeta radiation has been known to produce superhumans by accident - both hero and villain alike have been born from ordinary people exposed to its energy, and along with the gem itself are detailed notes on the incident which birthed Corefire and Doctor Impossible. While there is no known means of telling what power your test subjects will manifest, their pre- existing psychology determines whether they use their newfound powers for good, or for ill."
600 CP,Loki’s Scepter,"MCU: Age of Ultron Jump
","One of the most dangerous objects in the known Universe. The Scepter itself is capable of bending the will of others to you with a simple touch. Even those with great will power are affected, and only those who possess more power than the Scepter itself, or incredible mental defenses could resist its effects. There seems to be a strange stone inside the Scepter, but I am sure that thing is useless."
600 CP,Reach Scarab ,Young Justice v1.1,"You have a special Scarab implanted in your spine. Unlike other scarabs, yours is permanently “off mode”, preventing the Reach from taking you under their control, and, in addition to that, it can be removed from your spine without killing you. The Scarab grants its host several superhuman abilities: It is capable of constructing objects and shifting shape with nanotechnology, has highly advanced scanners capable of scanning for lifeforms through buildings and detecting when others are lying, translating seemingly any language, projecting holographic images, extreme durability, flight, and sonic and plasma weaponry."
600 CP,Motherbox ,Young Justice v1.1,"Motherbox is a living computer from New Genesis, created by the Genius of Metron, and used primarily by the New Gods of New Genesis. Mother Boxes have vast undefined abilities which range from teleportation via boom tubes, to matter manipulation. She seems to have formed a connection with you and will show you love and support. Or if you want, you may be in the possession of a Father Box, which is the evil equivalent of the benevolent Mother Box."
600 CP,Personal Phantom Zone ,Superman - Red Son,"You’ve gotten your hands on the schematics and tools needed to enter and exit the Phantom Zone of this universe. You get your own personal pocket dimension away from prying eyes, comes with a laboratory, training facility, a small airport, and a prison to ensure your enemies have no place to run."
600 CP,Super Durability,Superman The Animated Series - Jumpchain,"You’re as tough as they come. Bullets bounce off of you, weapons crumple on impact, the frozen tundra is just a little chilly, and the only way lava is going to kill you is if you drown in it. But you aren’t invulnerable. Enough force can still hurt or even kill you. You can bleed, your bones can break, and magic bypasses this increased durability entirely."
700 CP,Battle Beast ,Invincible - Jumpchain,"You are now a monster of combat, inhabited by a slightly altered copy of The Spirit of The Beast. This power can be expressed in different ways. You can choose for the spirit to inhabit you giving you all of the powers with no physical changes, or you can allow the spirit to change your body into that of a huge humanoid tiger complete with retractable claws and sharp teeth. Either way choose now as the transformation is permanent for this jump, and act as an alt-form afterwards. Once this spirit of the beast inhabits you it augments your base abilities increasing them by the power of a Regent level Viltrumite, bringing a normal human to that level upon the spirit entering you. The strength, speed, and durability would allow you to fight on par with a Regent Viltrumite with the stamina to last through the pitched battle for weeks on end. You have regeneration, and senses on par with Viltrumites but are unable to fly like them. However, unlike Viltrumites, those inhabited by the Spirit of the Beast are unable to die of old age. Finally this spirit, unlike Battle Beast’s, does not change how much you already enjoy fighting, nor does it drive you to self-sabotage in the desire to have a fair and honourable fight."
700 CP,Crystal Of Knowledge,Smallville,"Created hundreds of years ago by ancient Kryptonians, this crystal contains all the knowledge acquired by the Kryptonians from 28 galaxies and can be used to create the Fortress of Solitude which utilises Kryptonian technology to achieve feats of immense power including, opening portals to the Phantom Zone, reversing time, creating complete solar eclipses, swapping abilities and showing alternative universes, transporting individuals, taking powers  resurrecting individuals and restoring memories for example; allowing one access to immense power. These abilities can only be utilised via the central console which only certain individuals can do (as you are paying CP, only you can do it). In canon, the Fortress is home to Jor-El and he can tap into its power but you can choose to forgo this or import an already existing A.I into this. The Fortress also contains vast reservoirs of power, and is capable of re-charging from external energy sources. By purchasing it here, you can choose for the original Crystal of Knowledge to no longer exist or for this to be the original one. If you take insert and this, your Fortress still doesn’t need to contain Jor-El, the jump history will change so that Jor-El did not have time to upload the AI or only uploaded a neutral AI that contains his memories but obeys you completely and does not have  a personality."
